,Solar,Wind Offshore,Wind Onshore
2025-11-19 02:45:00+01:00,0.0,1315.88,18132.5467
2025-11-19 03:00:00+01:00,0.0,1355.45,18026.52122
2025-11-19 03:15:00+01:00,0.0,1367.14,17898.5735
2025-11-19 03:30:00+01:00,0.0,1388.73,17773.9559
2025-11-19 03:45:00+01:00,0.0,1396.3,17659.1563
2025-11-19 04:00:00+01:00,0.0,1408.57,17557.71292
2025-11-19 04:15:00+01:00,0.0,1406.17,17489.50125
2025-11-19 04:30:00+01:00,0.0,1403.74,17423.3343
2025-11-19 04:45:00+01:00,0.0,1403.25,17358.55867
2025-11-19 05:00:00+01:00,0.0,1408.51,17325.038
2025-11-19 05:15:00+01:00,0.0,1420.98,17334.39706
2025-11-19 05:30:00+01:00,0.0,1440.54,17351.68308
2025-11-19 05:45:00+01:00,0.0,1451.75,17388.76498
2025-11-19 06:00:00+01:00,0.0,1466.48,17689.81344
2025-11-19 06:15:00+01:00,0.0,1516.46,17732.75875
2025-11-19 06:30:00+01:00,0.0,1565.43,17792.80539
2025-11-19 06:45:00+01:00,0.0,1612.03,17820.53836
2025-11-19 07:00:00+01:00,21.55978,1669.02,17800.27158
2025-11-19 07:15:00+01:00,69.38189,1721.68,17790.24166
2025-11-19 07:30:00+01:00,324.8404,1777.21,17834.3044
2025-11-19 07:45:00+01:00,912.71843,1829.87,17904.39414
2025-11-19 08:00:00+01:00,1917.36573,1878.58,17936.78811
2025-11-19 08:15:00+01:00,3182.45028,1942.55,17951.89322
2025-11-19 08:30:00+01:00,4558.38906,1993.67,17962.49421
2025-11-19 08:45:00+01:00,5949.91749,2045.68,17966.60711
2025-11-19 09:00:00+01:00,7297.21789,2093.41,17901.07157
2025-11-19 09:15:00+01:00,8574.04697,2194.91,17565.77776
2025-11-19 09:30:00+01:00,9744.31338,2287.59,17231.41435
2025-11-19 09:45:00+01:00,10800.50667,2388.48,16902.09109
2025-11-19 10:00:00+01:00,11747.09191,2490.03,16599.22781
2025-11-19 10:15:00+01:00,12590.58814,2580.49,16375.05191
2025-11-19 10:30:00+01:00,13285.89417,2665.23,16154.06391
2025-11-19 10:45:00+01:00,13807.98933,2734.26,15927.33235
2025-11-19 11:00:00+01:00,14116.99849,2801.13,15725.70664
2025-11-19 11:15:00+01:00,14292.7443,2888.95,15631.57904
2025-11-19 11:30:00+01:00,14250.12168,2975.16,15539.81031
2025-11-19 11:45:00+01:00,14026.44863,3061.59,15454.5731
2025-11-19 12:00:00+01:00,13715.90759,3143.54,15363.29425
2025-11-19 12:15:00+01:00,13282.08685,3227.53,15292.31838
2025-11-19 12:30:00+01:00,12706.7988,3306.39,15227.21419
2025-11-19 12:45:00+01:00,12031.42783,3386.17,15188.77139
2025-11-19 13:00:00+01:00,11276.82004,3471.69,15175.3155
2025-11-19 13:15:00+01:00,10451.51261,3559.33,15160.69248
2025-11-19 13:30:00+01:00,9586.12912,3651.59,15117.05338
2025-11-19 13:45:00+01:00,8690.0499,3737.92,15059.13797
2025-11-19 14:00:00+01:00,7771.58936,3832.24,15030.84952
2025-11-19 14:15:00+01:00,6800.1518,3911.76,15013.96408
2025-11-19 14:30:00+01:00,5798.86952,3994.35,14994.95509
2025-11-19 14:45:00+01:00,4775.23135,4080.1,14990.43586
2025-11-19 15:00:00+01:00,3786.05642,4163.37,15033.59258
2025-11-19 15:15:00+01:00,2829.19037,4224.11,15128.41468
2025-11-19 15:30:00+01:00,1934.73966,4282.79,15257.71489
2025-11-19 15:45:00+01:00,1130.9281,4345.08,15383.5247
2025-11-19 16:00:00+01:00,555.67393,4167.37,15502.9747
2025-11-19 16:15:00+01:00,240.63923,4235.22,15630.75757
2025-11-19 16:30:00+01:00,111.18291,4303.32,15754.9732
2025-11-19 16:45:00+01:00,40.48723,4370.1,15881.03865
2025-11-19 17:00:00+01:00,0.0,4415.31,16015.1989
2025-11-19 17:15:00+01:00,0.0,4420.51,16099.57147
2025-11-19 17:30:00+01:00,0.0,4433.62,16199.29098
2025-11-19 17:45:00+01:00,0.0,4436.34,16301.88767
2025-11-19 18:00:00+01:00,0.0,4639.94,16398.82625
2025-11-19 18:15:00+01:00,0.0,4600.29,16422.94681
2025-11-19 18:30:00+01:00,0.0,4545.12,16446.31496
2025-11-19 18:45:00+01:00,0.0,4485.09,16451.18792
2025-11-19 19:00:00+01:00,0.0,4414.39,16402.20878
2025-11-19 19:15:00+01:00,0.0,4357.03,16265.56621
2025-11-19 19:30:00+01:00,0.0,4291.77,16108.72782
2025-11-19 19:45:00+01:00,0.0,4226.36,15976.62961
2025-11-19 20:00:00+01:00,0.0,4149.16,15916.57768
2025-11-19 20:15:00+01:00,0.0,4053.82,15876.52868
2025-11-19 20:30:00+01:00,0.0,3953.26,15779.60586
2025-11-19 20:45:00+01:00,0.0,3848.56,15657.83602
2025-11-19 21:00:00+01:00,0.0,3745.16,15522.66679
2025-11-19 21:15:00+01:00,0.0,3632.05,15387.59962
2025-11-19 21:30:00+01:00,0.0,3528.62,15261.12421
2025-11-19 21:45:00+01:00,0.0,3427.3,15135.93002
2025-11-19 22:00:00+01:00,0.0,3344.33,14896.03881
2025-11-19 22:15:00+01:00,0.0,3249.29,14781.20182
2025-11-19 22:30:00+01:00,0.0,3152.11,14671.14186
2025-11-19 22:45:00+01:00,0.0,3056.3,14563.45465
2025-11-19 23:00:00+01:00,0.0,2968.0,14454.01919
2025-11-19 23:15:00+01:00,0.0,2873.85,14337.50118
2025-11-19 23:30:00+01:00,0.0,2783.1,14222.43699
2025-11-19 23:45:00+01:00,0.0,2689.64,14117.62411
2025-11-20 00:00:00+01:00,0.0,3812.94,15824.97271
2025-11-20 00:15:00+01:00,0.0,3724.7,15912.40987
2025-11-20 00:30:00+01:00,0.0,3641.2,15987.11755
2025-11-20 00:45:00+01:00,0.0,3560.74,16046.22278
2025-11-20 01:00:00+01:00,0.0,3478.2,16067.33455
2025-11-20 01:15:00+01:00,0.0,3398.08,16061.72071
2025-11-20 01:30:00+01:00,0.0,3312.06,16061.48268
2025-11-20 01:45:00+01:00,0.0,3231.79,16061.46394
2025-11-20 02:00:00+01:00,0.0,3155.29,16077.59132
2025-11-20 02:15:00+01:00,0.0,3076.03,16115.95181
2025-11-20 02:30:00+01:00,0.0,3000.9,16153.30272
2025-11-20 02:45:00+01:00,0.0,2931.11,16207.37716
2025-11-20 03:00:00+01:00,0.0,2855.6,16258.6629
2025-11-20 03:15:00+01:00,0.0,2763.1,16301.5934
2025-11-20 03:30:00+01:00,0.0,2674.66,16343.39287
2025-11-20 03:45:00+01:00,0.0,2591.73,16381.76243
2025-11-20 04:00:00+01:00,0.0,2505.97,16392.059
2025-11-20 04:15:00+01:00,0.0,2422.06,16340.79603
2025-11-20 04:30:00+01:00,0.0,2341.17,16287.7364
2025-11-20 04:45:00+01:00,0.0,2261.9,16230.40631
2025-11-20 05:00:00+01:00,0.0,2175.05,16191.3099
2025-11-20 05:15:00+01:00,0.0,2114.82,16144.3907
2025-11-20 05:30:00+01:00,0.0,2059.91,16091.91253
2025-11-20 05:45:00+01:00,0.0,2000.63,16039.14191
2025-11-20 06:00:00+01:00,0.0,1938.25,16134.75559
2025-11-20 06:15:00+01:00,0.0,1865.1,16068.2346
2025-11-20 06:30:00+01:00,0.0,1792.09,16007.65257
2025-11-20 06:45:00+01:00,0.0,1722.21,15920.97163
2025-11-20 07:00:00+01:00,4.446,1654.86,15747.0388
2025-11-20 07:15:00+01:00,12.491,1602.52,15539.58344
2025-11-20 07:30:00+01:00,103.71642,1550.11,15380.07477
2025-11-20 07:45:00+01:00,258.94837,1501.15,15241.28753
2025-11-20 08:00:00+01:00,612.98562,1449.87,15075.84115
2025-11-20 08:15:00+01:00,1227.19435,1411.72,14878.23428
2025-11-20 08:30:00+01:00,2069.87774,1370.63,14678.24256
2025-11-20 08:45:00+01:00,2982.37789,1325.65,14483.39742
2025-11-20 09:00:00+01:00,3930.31943,1286.25,14287.63826
2025-11-20 09:15:00+01:00,4904.7071,1249.92,14079.77159
2025-11-20 09:30:00+01:00,5876.18965,1213.06,13868.55155
2025-11-20 09:45:00+01:00,6793.94753,1171.98,13658.889
2025-11-20 10:00:00+01:00,7701.19278,1133.92,13461.40694
2025-11-20 10:15:00+01:00,8548.7607,1119.49,13298.62299
2025-11-20 10:30:00+01:00,9294.23416,1110.06,13137.18163
2025-11-20 10:45:00+01:00,9963.77578,1099.09,12977.18709
2025-11-20 11:00:00+01:00,10564.75633,1092.54,12830.10592
2025-11-20 11:15:00+01:00,11097.98521,1075.43,12719.27648
2025-11-20 11:30:00+01:00,11536.22578,1065.43,12613.95731
2025-11-20 11:45:00+01:00,11854.6249,1055.97,12507.46451
2025-11-20 12:00:00+01:00,12054.69952,1045.44,12412.22086
2025-11-20 12:15:00+01:00,12140.01413,1051.73,12328.93431
2025-11-20 12:30:00+01:00,12105.80314,1055.49,12240.35313
2025-11-20 12:45:00+01:00,11931.8059,1061.97,12178.55079
2025-11-20 13:00:00+01:00,11638.87484,1078.42,12146.4669
2025-11-20 13:15:00+01:00,11202.94421,1109.16,12098.40893
2025-11-20 13:30:00+01:00,10642.18121,1143.39,12007.83168
2025-11-20 13:45:00+01:00,9984.21715,1185.27,11893.83514
2025-11-20 14:00:00+01:00,9218.77056,1233.93,11704.1322
2025-11-20 14:15:00+01:00,8343.53066,1296.02,11464.45666
2025-11-20 14:30:00+01:00,7324.55083,1360.04,11226.80681
2025-11-20 14:45:00+01:00,6186.7215,1419.03,10960.922
2025-11-20 15:00:00+01:00,5033.53776,1485.43,10744.54962
2025-11-20 15:15:00+01:00,3844.33459,1543.27,10641.17226
2025-11-20 15:30:00+01:00,2678.92808,1596.12,10530.37987
2025-11-20 15:45:00+01:00,1597.72811,1657.53,10416.50772
2025-11-20 16:00:00+01:00,794.12555,1711.4,10333.07149
2025-11-20 16:15:00+01:00,336.98604,1786.31,10339.68474
2025-11-20 16:30:00+01:00,142.5197,1860.88,10345.38911
2025-11-20 16:45:00+01:00,27.84691,1936.05,10349.94834
2025-11-20 17:00:00+01:00,0.0,2011.26,10355.49846
2025-11-20 17:15:00+01:00,0.0,2049.14,10364.01757
2025-11-20 17:30:00+01:00,0.0,2094.78,10369.11516
2025-11-20 17:45:00+01:00,0.0,2132.35,10374.75903
2025-11-20 18:00:00+01:00,0.0,2164.8,10343.54284
2025-11-20 18:15:00+01:00,0.0,2198.85,10242.9766
2025-11-20 18:30:00+01:00,0.0,2234.59,10140.66363
2025-11-20 18:45:00+01:00,0.0,2265.37,10024.48647
2025-11-20 19:00:00+01:00,0.0,2295.52,9890.47757
2025-11-20 19:15:00+01:00,0.0,2319.91,9735.99216
2025-11-20 19:30:00+01:00,0.0,2350.7,9561.6468
2025-11-20 19:45:00+01:00,0.0,2373.81,9396.66632
2025-11-20 20:00:00+01:00,0.0,2395.62,9253.66247
2025-11-20 20:15:00+01:00,0.0,2423.18,9114.45133
2025-11-20 20:30:00+01:00,0.0,2449.64,8957.25815
2025-11-20 20:45:00+01:00,0.0,2474.09,8790.00204
2025-11-20 21:00:00+01:00,0.0,2478.02,8625.79149
2025-11-20 21:15:00+01:00,0.0,2456.58,8464.52598
2025-11-20 21:30:00+01:00,0.0,2434.08,8305.64619
2025-11-20 21:45:00+01:00,0.0,2405.6,8146.89158
2025-11-20 22:00:00+01:00,0.0,2369.4,7896.37867
2025-11-20 22:15:00+01:00,0.0,2325.17,7770.29521
2025-11-20 22:30:00+01:00,0.0,2278.94,7644.64769
2025-11-20 22:45:00+01:00,0.0,2235.71,7516.62407
2025-11-20 23:00:00+01:00,0.0,2188.94,7383.19807
2025-11-20 23:15:00+01:00,0.0,2162.48,7242.97754
2025-11-20 23:30:00+01:00,0.0,2128.07,7102.80672
2025-11-20 23:45:00+01:00,0.0,2101.77,6966.43429
2025-11-21 00:00:00+01:00,0.0,1762.77,6165.30599
2025-11-21 00:15:00+01:00,0.0,1744.12,6102.5134
2025-11-21 00:30:00+01:00,0.0,1728.44,6043.81781
2025-11-21 00:45:00+01:00,0.0,1716.56,5978.84596
2025-11-21 01:00:00+01:00,0.0,1705.46,5877.10963
2025-11-21 01:15:00+01:00,0.0,1695.21,5776.4246
2025-11-21 01:30:00+01:00,0.0,1682.65,5688.0904
2025-11-21 01:45:00+01:00,0.0,1673.85,5604.37547
2025-11-21 02:00:00+01:00,0.0,1667.13,5529.31746
2025-11-21 02:15:00+01:00,0.0,1660.24,5462.64233
2025-11-21 02:30:00+01:00,0.0,1658.24,5396.54365
2025-11-21 02:45:00+01:00,0.0,1654.22,5337.32965
2025-11-21 03:00:00+01:00,0.0,1651.13,5277.87464
2025-11-21 03:15:00+01:00,0.0,1638.51,5230.78935
2025-11-21 03:30:00+01:00,0.0,1628.84,5184.58223
2025-11-21 03:45:00+01:00,0.0,1619.14,5139.26042
2025-11-21 04:00:00+01:00,0.0,1608.12,5093.38079
2025-11-21 04:15:00+01:00,0.0,1613.41,5054.18758
2025-11-21 04:30:00+01:00,0.0,1621.67,5021.36914
2025-11-21 04:45:00+01:00,0.0,1629.96,4991.48375
2025-11-21 05:00:00+01:00,0.0,1644.48,4966.51756
2025-11-21 05:15:00+01:00,0.0,1651.28,4946.07639
2025-11-21 05:30:00+01:00,0.0,1653.86,4928.22569
2025-11-21 05:45:00+01:00,0.0,1663.32,4917.96577
2025-11-21 06:00:00+01:00,0.0,1664.96,4955.74091
2025-11-21 06:15:00+01:00,0.0,1668.13,4960.77213
2025-11-21 06:30:00+01:00,0.0,1674.08,4977.675
2025-11-21 06:45:00+01:00,0.0,1682.7,4991.11248
2025-11-21 07:00:00+01:00,5.68,1680.13,4985.99469
2025-11-21 07:15:00+01:00,16.219,1661.71,4968.26116
2025-11-21 07:30:00+01:00,131.75357,1636.16,4958.83111
2025-11-21 07:45:00+01:00,457.1905,1608.9,4957.3573
2025-11-21 08:00:00+01:00,1227.16866,1590.18,4935.07435
2025-11-21 08:15:00+01:00,2548.90245,1553.84,4883.03665
2025-11-21 08:30:00+01:00,4119.95407,1527.64,4835.61845
2025-11-21 08:45:00+01:00,5763.23618,1502.89,4782.89649
2025-11-21 09:00:00+01:00,7460.77957,1470.71,4700.07841
2025-11-21 09:15:00+01:00,9200.94789,1424.24,4502.79943
2025-11-21 09:30:00+01:00,10908.72462,1381.98,4305.57814
2025-11-21 09:45:00+01:00,12536.54133,1338.98,4110.31263
2025-11-21 10:00:00+01:00,14041.73139,1295.4,3916.48323
2025-11-21 10:15:00+01:00,15428.99562,1249.71,3719.64226
2025-11-21 10:30:00+01:00,16708.13833,1201.24,3527.71446
2025-11-21 10:45:00+01:00,17806.67824,1161.07,3334.56393
2025-11-21 11:00:00+01:00,18793.07275,1124.13,3163.79805
2025-11-21 11:15:00+01:00,19538.77033,1113.36,3146.863
2025-11-21 11:30:00+01:00,20080.71454,1101.64,3131.83373
2025-11-21 11:45:00+01:00,20408.78875,1084.64,3131.14779
2025-11-21 12:00:00+01:00,20468.96867,1079.65,3120.01524
2025-11-21 12:15:00+01:00,20269.64519,1077.83,3125.18464
2025-11-21 12:30:00+01:00,19927.0449,1077.11,3152.38082
2025-11-21 12:45:00+01:00,19381.09468,1075.77,3186.36111
2025-11-21 13:00:00+01:00,18590.18813,1074.09,3219.44694
2025-11-21 13:15:00+01:00,17592.73414,1077.13,3262.36386
2025-11-21 13:30:00+01:00,16435.39687,1081.26,3305.03144
2025-11-21 13:45:00+01:00,15131.59555,1083.69,3349.72274
2025-11-21 14:00:00+01:00,13719.56678,1086.97,3426.95889
2025-11-21 14:15:00+01:00,12173.40287,1093.79,3504.68962
2025-11-21 14:30:00+01:00,10515.51367,1102.64,3582.08267
2025-11-21 14:45:00+01:00,8808.98875,1106.61,3674.17838
2025-11-21 15:00:00+01:00,7066.74959,1107.12,3804.04174
2025-11-21 15:15:00+01:00,5309.39583,1112.25,4035.89971
2025-11-21 15:30:00+01:00,3581.6982,1117.5,4272.76618
2025-11-21 15:45:00+01:00,2050.52322,1123.46,4500.54061
2025-11-21 16:00:00+01:00,963.97589,1133.91,4764.14489
2025-11-21 16:15:00+01:00,401.27654,1144.74,5151.31783
2025-11-21 16:30:00+01:00,163.50324,1162.57,5538.21489
2025-11-21 16:45:00+01:00,41.8786,1171.85,5930.10218
2025-11-21 17:00:00+01:00,0.0,1181.06,6304.56762
2025-11-21 17:15:00+01:00,0.0,1151.48,6571.96258
2025-11-21 17:30:00+01:00,0.0,1125.14,6842.85652
2025-11-21 17:45:00+01:00,0.0,1092.93,7118.52417
2025-11-21 18:00:00+01:00,0.0,1064.65,7381.45224
2025-11-21 18:15:00+01:00,0.0,1046.84,7504.45008
2025-11-21 18:30:00+01:00,0.0,1026.22,7622.21011
2025-11-21 18:45:00+01:00,0.0,1007.62,7726.76919
2025-11-21 19:00:00+01:00,0.0,961.41,7806.14372
2025-11-21 19:15:00+01:00,0.0,950.12,7844.07437
2025-11-21 19:30:00+01:00,0.0,936.0,7850.00946
2025-11-21 19:45:00+01:00,0.0,928.29,7856.95143
2025-11-21 20:00:00+01:00,0.0,947.22,7877.25316
2025-11-21 20:15:00+01:00,0.0,949.34,7895.60598
2025-11-21 20:30:00+01:00,0.0,942.46,7892.97192
2025-11-21 20:45:00+01:00,0.0,941.93,7884.43797
2025-11-21 21:00:00+01:00,0.0,944.91,7884.01672
2025-11-21 21:15:00+01:00,0.0,985.09,7882.51401
2025-11-21 21:30:00+01:00,0.0,1021.23,7887.63693
2025-11-21 21:45:00+01:00,0.0,1060.64,7907.46822
2025-11-21 22:00:00+01:00,0.0,1120.06,7858.32196
2025-11-21 22:15:00+01:00,0.0,1163.57,7945.04677
2025-11-21 22:30:00+01:00,0.0,1213.38,8037.96083
2025-11-21 22:45:00+01:00,0.0,1262.86,8135.22774
2025-11-21 23:00:00+01:00,0.0,1314.83,8253.18264
2025-11-21 23:15:00+01:00,0.0,1422.15,8355.28818
2025-11-21 23:30:00+01:00,0.0,1528.2,8461.75975
2025-11-21 23:45:00+01:00,0.0,1636.33,8562.63996
2025-11-22 00:00:00+01:00,0.0,1839.51,7079.3999
2025-11-22 00:15:00+01:00,0.0,1963.19,7191.75307
2025-11-22 00:30:00+01:00,0.0,2084.08,7293.95736
2025-11-22 00:45:00+01:00,0.0,2204.18,7385.23474
2025-11-22 01:00:00+01:00,0.0,2326.55,7444.03114
2025-11-22 01:15:00+01:00,0.0,2473.51,7481.54086
2025-11-22 01:30:00+01:00,0.0,2619.42,7527.99439
2025-11-22 01:45:00+01:00,0.0,2767.47,7577.54607
2025-11-22 02:00:00+01:00,0.0,2907.93,7644.01004
2025-11-22 02:15:00+01:00,0.0,3054.1,7716.61666
2025-11-22 02:30:00+01:00,0.0,3203.37,7790.27891
2025-11-22 02:45:00+01:00,0.0,3348.7,7879.2971
2025-11-22 03:00:00+01:00,0.0,3486.52,7995.88495
2025-11-22 03:15:00+01:00,0.0,3616.27,8095.9387
2025-11-22 03:30:00+01:00,0.0,3720.19,8196.94373
2025-11-22 03:45:00+01:00,0.0,3844.79,8303.30702
2025-11-22 04:00:00+01:00,0.0,3962.37,8409.42353
2025-11-22 04:15:00+01:00,0.0,4150.76,8501.10577
2025-11-22 04:30:00+01:00,0.0,4329.63,8588.10754
2025-11-22 04:45:00+01:00,0.0,4483.4,8677.09463
2025-11-22 05:00:00+01:00,0.0,4624.26,8746.01606
2025-11-22 05:15:00+01:00,0.0,4790.39,8793.27922
2025-11-22 05:30:00+01:00,0.0,4952.58,8844.1151
2025-11-22 05:45:00+01:00,0.0,5106.09,8900.74496
2025-11-22 06:00:00+01:00,0.0,5222.31,9091.15661
2025-11-22 06:15:00+01:00,0.0,5319.47,9150.28092
2025-11-22 06:30:00+01:00,0.0,5440.74,9216.51379
2025-11-22 06:45:00+01:00,0.0,5533.72,9272.23857
2025-11-22 07:00:00+01:00,0.073,5610.41,9303.82682
2025-11-22 07:15:00+01:00,0.141,5662.12,9365.02377
2025-11-22 07:30:00+01:00,103.45376,5710.09,9464.69121
2025-11-22 07:45:00+01:00,537.32623,5755.32,9585.35686
2025-11-22 08:00:00+01:00,1480.45396,5606.18,9717.73516
2025-11-22 08:15:00+01:00,2949.41072,5636.44,9871.88262
2025-11-22 08:30:00+01:00,4771.43646,5660.73,10031.22603
2025-11-22 08:45:00+01:00,6746.37243,5680.24,10214.48092
2025-11-22 09:00:00+01:00,8829.56087,5696.46,10379.14132
2025-11-22 09:15:00+01:00,10970.1589,5640.44,10473.05379
2025-11-22 09:30:00+01:00,12979.33989,5666.56,10555.90075
2025-11-22 09:45:00+01:00,14814.75189,5694.61,10627.88516
2025-11-22 10:00:00+01:00,16510.7478,5715.54,10616.22015
2025-11-22 10:15:00+01:00,17943.33464,5724.29,10318.04674
2025-11-22 10:30:00+01:00,19223.71733,5730.18,9995.83462
2025-11-22 10:45:00+01:00,20361.1256,5717.55,9679.34843
2025-11-22 11:00:00+01:00,21379.54438,5728.91,9408.53472
2025-11-22 11:15:00+01:00,22141.08559,5741.96,9240.4513
2025-11-22 11:30:00+01:00,22716.53888,5758.07,9079.52444
2025-11-22 11:45:00+01:00,23096.20102,5768.26,8950.73502
2025-11-22 12:00:00+01:00,23223.68133,5784.96,8839.06286
2025-11-22 12:15:00+01:00,23089.07411,5798.65,8791.84969
2025-11-22 12:30:00+01:00,22752.76814,5813.46,8809.33029
2025-11-22 12:45:00+01:00,22149.05508,5829.37,8867.80567
2025-11-22 13:00:00+01:00,21295.30954,5842.3,8980.80827
2025-11-22 13:15:00+01:00,20203.73916,5836.77,9142.31564
2025-11-22 13:30:00+01:00,18929.98569,5836.34,9297.01554
2025-11-22 13:45:00+01:00,17504.51475,5842.58,9448.66862
2025-11-22 14:00:00+01:00,15941.41873,5838.91,9726.88641
2025-11-22 14:15:00+01:00,14226.68887,5841.51,10079.73643
2025-11-22 14:30:00+01:00,12349.733,5843.19,10425.92823
2025-11-22 14:45:00+01:00,10392.46752,5843.15,10811.24936
2025-11-22 15:00:00+01:00,8371.199,5847.32,11175.38822
2025-11-22 15:15:00+01:00,6332.94134,5859.67,11583.50107
2025-11-22 15:30:00+01:00,4343.60408,5866.0,11978.85708
2025-11-22 15:45:00+01:00,2557.28104,5875.93,12343.26963
2025-11-22 16:00:00+01:00,1169.01761,5866.66,12795.74495
2025-11-22 16:15:00+01:00,401.56572,5859.22,13417.02179
2025-11-22 16:30:00+01:00,127.63364,5862.79,14036.02064
2025-11-22 16:45:00+01:00,10.62237,5861.17,14655.95682
2025-11-22 17:00:00+01:00,0.0,5856.09,15242.96066
2025-11-22 17:15:00+01:00,0.0,5861.59,15631.56414
2025-11-22 17:30:00+01:00,0.0,5874.16,16114.09332
2025-11-22 17:45:00+01:00,0.0,5889.81,16597.13094
2025-11-22 18:00:00+01:00,0.0,5895.2,17063.08821
2025-11-22 18:15:00+01:00,0.0,5904.89,17400.17238
2025-11-22 18:30:00+01:00,0.0,5887.58,17730.83028
2025-11-22 18:45:00+01:00,0.0,5902.01,18034.39688
2025-11-22 19:00:00+01:00,0.0,5907.76,18335.85975
2025-11-22 19:15:00+01:00,0.0,5916.02,18612.26743
2025-11-22 19:30:00+01:00,0.0,5924.22,18853.93474
2025-11-22 19:45:00+01:00,0.0,5931.03,19105.61932
2025-11-22 20:00:00+01:00,0.0,5936.74,19365.60574
2025-11-22 20:15:00+01:00,0.0,5937.35,19591.62851
2025-11-22 20:30:00+01:00,0.0,5936.93,19785.77244
2025-11-22 20:45:00+01:00,0.0,5936.51,19969.29786
2025-11-22 21:00:00+01:00,0.0,5931.75,20273.31613
2025-11-22 21:15:00+01:00,0.0,5926.63,20389.37717
2025-11-22 21:30:00+01:00,0.0,5920.53,20508.77851
2025-11-22 21:45:00+01:00,0.0,5912.36,20610.47422
2025-11-22 22:00:00+01:00,0.0,5927.79,20320.90702
2025-11-22 22:15:00+01:00,0.0,5925.67,20350.92544
2025-11-22 22:30:00+01:00,0.0,5921.46,20383.09331
2025-11-22 22:45:00+01:00,0.0,5916.44,20419.45472
2025-11-22 23:00:00+01:00,0.0,5913.44,20454.18107
2025-11-22 23:15:00+01:00,0.0,5919.33,20457.1571
2025-11-22 23:30:00+01:00,0.0,5920.27,20462.73585
2025-11-22 23:45:00+01:00,0.0,5924.27,20459.55972
2025-11-23 00:00:00+01:00,0.0,5893.35,19246.18765
2025-11-23 00:15:00+01:00,0.0,5897.79,19222.77501
2025-11-23 00:30:00+01:00,0.0,5824.24,19187.68326
2025-11-23 00:45:00+01:00,0.0,5828.28,19142.84254
2025-11-23 01:00:00+01:00,0.0,5655.12,19089.23619
2025-11-23 01:15:00+01:00,0.0,5677.51,19035.47122
2025-11-23 01:30:00+01:00,0.0,5676.88,19006.8611
2025-11-23 01:45:00+01:00,0.0,5678.48,18987.86717
2025-11-23 02:00:00+01:00,0.0,5678.27,18969.86901
2025-11-23 02:15:00+01:00,0.0,5679.52,18947.40753
2025-11-23 02:30:00+01:00,0.0,5681.74,18927.64958
2025-11-23 02:45:00+01:00,0.0,5681.99,18911.56381
2025-11-23 03:00:00+01:00,0.0,5681.13,18911.41843
2025-11-23 03:15:00+01:00,0.0,5679.58,18954.00141
2025-11-23 03:30:00+01:00,0.0,5680.01,18990.98139
2025-11-23 03:45:00+01:00,0.0,5681.5,19034.24549
2025-11-23 04:00:00+01:00,0.0,5682.48,19077.74232
2025-11-23 04:15:00+01:00,0.0,5692.98,19178.31384
2025-11-23 04:30:00+01:00,0.0,5698.45,19278.18364
2025-11-23 04:45:00+01:00,0.0,5705.98,19388.72292
2025-11-23 05:00:00+01:00,0.0,5711.26,19520.31453
2025-11-23 05:15:00+01:00,0.0,5720.56,19704.45213
2025-11-23 05:30:00+01:00,0.0,5728.81,19893.92025
2025-11-23 05:45:00+01:00,0.0,5736.08,20087.10627
2025-11-23 06:00:00+01:00,0.0,5754.09,20646.75614
2025-11-23 06:15:00+01:00,0.0,5761.33,20830.99817
2025-11-23 06:30:00+01:00,0.0,5766.59,21007.03329
2025-11-23 06:45:00+01:00,0.0,5770.59,21153.91522
2025-11-23 07:00:00+01:00,14.647,5773.88,21230.92939
2025-11-23 07:15:00+01:00,42.827,5778.98,21280.30738
2025-11-23 07:30:00+01:00,218.19126,5775.97,21380.82185
2025-11-23 07:45:00+01:00,732.61025,5777.84,21504.83219
2025-11-23 08:00:00+01:00,1873.49554,5775.35,21596.64383
2025-11-23 08:15:00+01:00,3576.95921,5770.93,21668.33308
2025-11-23 08:30:00+01:00,5572.66313,5762.5,21748.69433
2025-11-23 08:45:00+01:00,7631.60721,5751.14,21843.84777
2025-11-23 09:00:00+01:00,9617.84915,5738.26,21858.50654
2025-11-23 09:15:00+01:00,11529.28319,5724.9,21637.42469
2025-11-23 09:30:00+01:00,13348.70099,5708.62,21339.75454
2025-11-23 09:45:00+01:00,14997.95819,5689.19,21071.25117
2025-11-23 10:00:00+01:00,16502.0401,5676.82,20764.11075
2025-11-23 10:15:00+01:00,17812.59136,5654.51,20217.14304
2025-11-23 10:30:00+01:00,18955.33887,5637.1,19684.56026
2025-11-23 10:45:00+01:00,19906.00213,5616.61,19153.35969
2025-11-23 11:00:00+01:00,20680.64194,5596.23,18696.29704
2025-11-23 11:15:00+01:00,21265.1049,5576.67,18489.86589
2025-11-23 11:30:00+01:00,21632.91947,5558.25,18286.03137
2025-11-23 11:45:00+01:00,21757.93152,5541.19,18134.48233
2025-11-23 12:00:00+01:00,21675.24996,5523.03,18048.00746
2025-11-23 12:15:00+01:00,21363.66619,5509.22,18085.37765
2025-11-23 12:30:00+01:00,20820.19641,5501.54,18204.63885
2025-11-23 12:45:00+01:00,20067.83831,5492.31,18360.6503
2025-11-23 13:00:00+01:00,19108.03692,5484.66,18582.86863
2025-11-23 13:15:00+01:00,17954.59588,5487.78,18953.91135
