time,model,predicted,actual
2026-06-12 03:15:00+00:00,naive,83.98,92.82
2026-06-12 03:30:00+00:00,naive,89.81,97.96
2026-06-12 03:45:00+00:00,naive,100.53,103.86
2026-06-12 04:00:00+00:00,naive,106.08,108.38
2026-06-12 04:15:00+00:00,naive,106.02,118.14
2026-06-12 04:30:00+00:00,naive,106.92,120.46
2026-06-12 04:45:00+00:00,naive,107.67,122.49
2026-06-12 05:00:00+00:00,naive,123.48,125.81
2026-06-12 05:15:00+00:00,naive,118.31,124.74
2026-06-12 05:30:00+00:00,naive,118.31,120.24
2026-06-12 05:45:00+00:00,naive,113.09,118.84
2026-06-12 06:00:00+00:00,naive,119.25,133.7
2026-06-12 06:15:00+00:00,naive,114.73,129.63
2026-06-12 06:30:00+00:00,naive,110.47,120.28
2026-06-12 06:45:00+00:00,naive,103.09,115.27
2026-06-12 07:00:00+00:00,naive,116.25,121.33
2026-06-12 07:15:00+00:00,naive,110.62,117.06
2026-06-12 07:30:00+00:00,naive,91.75,109.92
2026-06-12 07:45:00+00:00,naive,73.03,105.2
2026-06-12 08:00:00+00:00,naive,105.14,109.97
2026-06-12 08:15:00+00:00,naive,92.54,102.83
2026-06-12 08:30:00+00:00,naive,75.51,95.78
2026-06-12 08:45:00+00:00,naive,70.92,90.51
2026-06-12 09:00:00+00:00,naive,81.83,95.52
2026-06-12 09:15:00+00:00,naive,76.0,91.33
2026-06-12 09:30:00+00:00,naive,64.56,89.58
2026-06-12 09:45:00+00:00,naive,59.77,84.87
2026-06-12 10:00:00+00:00,naive,58.16,82.97
2026-06-12 10:15:00+00:00,naive,47.7,78.98
2026-06-12 10:30:00+00:00,naive,41.15,82.58
2026-06-12 10:45:00+00:00,naive,36.97,80.01
2026-06-12 11:00:00+00:00,naive,44.12,74.03
2026-06-12 11:15:00+00:00,naive,37.36,72.82
2026-06-12 11:30:00+00:00,naive,34.69,70.88
2026-06-12 11:45:00+00:00,naive,24.86,65.69
2026-06-12 12:00:00+00:00,naive,26.29,59.38
2026-06-12 12:15:00+00:00,naive,24.81,59.34
2026-06-12 12:30:00+00:00,naive,27.36,59.87
2026-06-12 12:45:00+00:00,naive,31.82,62.55
2026-06-12 13:00:00+00:00,naive,16.48,52.66
2026-06-12 13:15:00+00:00,naive,28.42,51.41
2026-06-12 13:30:00+00:00,naive,47.02,59.61
2026-06-12 13:45:00+00:00,naive,66.77,64.41
2026-06-12 14:00:00+00:00,naive,46.39,53.12
2026-06-12 14:15:00+00:00,naive,61.88,60.44
2026-06-12 14:30:00+00:00,naive,80.46,67.35
2026-06-12 14:45:00+00:00,naive,106.19,70.55
2026-06-12 15:00:00+00:00,naive,72.57,61.62
2026-06-12 15:15:00+00:00,naive,99.48,75.53
2026-06-12 15:30:00+00:00,naive,117.74,87.28
2026-06-12 15:45:00+00:00,naive,135.79,93.45
2026-06-12 16:00:00+00:00,naive,102.39,87.33
2026-06-12 16:15:00+00:00,naive,123.15,95.02
2026-06-12 16:30:00+00:00,naive,140.32,104.05
2026-06-12 16:45:00+00:00,naive,160.99,117.82
2026-06-12 17:00:00+00:00,naive,129.86,101.77
2026-06-12 17:15:00+00:00,naive,147.77,101.18
2026-06-12 17:30:00+00:00,naive,161.88,102.32
2026-06-12 17:45:00+00:00,naive,174.33,101.99
2026-06-12 18:00:00+00:00,naive,165.4,110.78
2026-06-12 18:15:00+00:00,naive,173.6,110.72
2026-06-12 18:30:00+00:00,naive,189.87,109.17
2026-06-12 18:45:00+00:00,naive,191.32,110.76
2026-06-12 19:00:00+00:00,naive,196.12,113.08
2026-06-12 19:15:00+00:00,naive,193.9,111.61
2026-06-12 19:30:00+00:00,naive,189.1,110.91
2026-06-12 19:45:00+00:00,naive,181.31,108.87
2026-06-12 20:00:00+00:00,naive,184.17,111.54
2026-06-12 20:15:00+00:00,naive,171.94,110.97
2026-06-12 20:30:00+00:00,naive,164.89,110.82
2026-06-12 20:45:00+00:00,naive,159.1,105.56
2026-06-12 21:00:00+00:00,naive,164.81,106.47
2026-06-12 21:15:00+00:00,naive,154.29,100.48
2026-06-12 21:30:00+00:00,naive,148.58,98.94
2026-06-12 21:45:00+00:00,naive,141.57,92.58
2026-06-12 22:00:00+00:00,naive,79.8,106.52
2026-06-12 22:15:00+00:00,naive,112.93,88.45
2026-06-12 22:30:00+00:00,naive,105.9,77.54
2026-06-12 22:45:00+00:00,naive,97.73,68.6
2026-06-12 23:00:00+00:00,naive,109.62,83.87
2026-06-12 23:15:00+00:00,naive,90.07,76.5
2026-06-12 23:30:00+00:00,naive,88.83,70.73
2026-06-12 23:45:00+00:00,naive,91.09,60.74
2026-06-13 00:00:00+00:00,naive,128.82,68.51
2026-06-13 00:15:00+00:00,naive,106.53,62.65
2026-06-13 00:30:00+00:00,naive,110.07,61.47
2026-06-13 00:45:00+00:00,naive,107.58,59.24
2026-06-13 01:00:00+00:00,naive,116.08,60.19
2026-06-13 01:15:00+00:00,naive,111.8,59.02
2026-06-13 01:30:00+00:00,naive,111.78,55.8
2026-06-13 01:45:00+00:00,naive,111.42,49.93
2026-06-13 02:00:00+00:00,naive,95.89,40.89
2026-06-13 02:15:00+00:00,naive,106.88,39.36
2026-06-13 02:30:00+00:00,naive,112.15,37.28
2026-06-13 02:45:00+00:00,naive,112.04,37.18
2026-06-13 03:00:00+00:00,naive,108.22,37.19
2026-06-12 03:15:00+00:00,hw,95.08361908056075,92.82
2026-06-12 03:30:00+00:00,hw,99.18116813984157,97.96
2026-06-12 03:45:00+00:00,hw,102.45511639186051,103.86
2026-06-12 04:00:00+00:00,hw,108.61699944268778,108.38
2026-06-12 04:15:00+00:00,hw,113.27844030827164,118.14
2026-06-12 04:30:00+00:00,hw,115.9124083750356,120.46
2026-06-12 04:45:00+00:00,hw,116.81416714957135,122.49
2026-06-12 05:00:00+00:00,hw,131.57103787236935,125.81
2026-06-12 05:15:00+00:00,hw,127.1107042884383,124.74
2026-06-12 05:30:00+00:00,hw,122.305763215327,120.24
2026-06-12 05:45:00+00:00,hw,115.10487865607828,118.84
2026-06-12 06:00:00+00:00,hw,133.2711261870054,133.7
2026-06-12 06:15:00+00:00,hw,122.71297734560227,129.63
2026-06-12 06:30:00+00:00,hw,111.11086412221086,120.28
2026-06-12 06:45:00+00:00,hw,96.53613572586224,115.27
2026-06-12 07:00:00+00:00,hw,111.4150311473403,121.33
2026-06-12 07:15:00+00:00,hw,97.67504927947171,117.06
2026-06-12 07:30:00+00:00,hw,84.93737704266667,109.92
2026-06-12 07:45:00+00:00,hw,74.2720909123756,105.2
2026-06-12 08:00:00+00:00,hw,86.31280430778764,109.97
2026-06-12 08:15:00+00:00,hw,75.28541245827326,102.83
2026-06-12 08:30:00+00:00,hw,67.95150156389636,95.78
2026-06-12 08:45:00+00:00,hw,61.733562087256956,90.51
2026-06-12 09:00:00+00:00,hw,69.6005817141397,95.52
2026-06-12 09:15:00+00:00,hw,64.37471890491489,91.33
2026-06-12 09:30:00+00:00,hw,59.02243640698313,89.58
2026-06-12 09:45:00+00:00,hw,54.010530887261694,84.87
2026-06-12 10:00:00+00:00,hw,59.85452447013674,82.97
2026-06-12 10:15:00+00:00,hw,55.471072066848734,78.98
2026-06-12 10:30:00+00:00,hw,51.79394310669271,82.58
2026-06-12 10:45:00+00:00,hw,48.810242111395276,80.01
2026-06-12 11:00:00+00:00,hw,52.39268096658993,74.03
2026-06-12 11:15:00+00:00,hw,50.5489299874313,72.82
2026-06-12 11:30:00+00:00,hw,48.81711871226825,70.88
2026-06-12 11:45:00+00:00,hw,46.912201016929394,65.69
2026-06-12 12:00:00+00:00,hw,46.63039915746743,59.38
2026-06-12 12:15:00+00:00,hw,47.59333935924446,59.34
2026-06-12 12:30:00+00:00,hw,48.89893509267425,59.87
2026-06-12 12:45:00+00:00,hw,51.086268870117486,62.55
2026-06-12 13:00:00+00:00,hw,45.60423415670439,52.66
2026-06-12 13:15:00+00:00,hw,48.814165976616465,51.41
2026-06-12 13:30:00+00:00,hw,54.071083360833406,59.61
2026-06-12 13:45:00+00:00,hw,62.456226498782186,64.41
2026-06-12 14:00:00+00:00,hw,48.467828391765885,53.12
2026-06-12 14:15:00+00:00,hw,59.15476275999291,60.44
2026-06-12 14:30:00+00:00,hw,69.7023803284172,67.35
2026-06-12 14:45:00+00:00,hw,81.16632144350257,70.55
2026-06-12 15:00:00+00:00,hw,65.01442617334953,61.62
2026-06-12 15:15:00+00:00,hw,79.01705661211369,75.53
2026-06-12 15:30:00+00:00,hw,91.79844269157753,87.28
2026-06-12 15:45:00+00:00,hw,106.77432768940508,93.45
2026-06-12 16:00:00+00:00,hw,92.433122753191,87.33
2026-06-12 16:15:00+00:00,hw,105.79929477005956,95.02
2026-06-12 16:30:00+00:00,hw,117.39503651035368,104.05
2026-06-12 16:45:00+00:00,hw,129.73477544409943,117.82
2026-06-12 17:00:00+00:00,hw,117.09250014187306,101.77
2026-06-12 17:15:00+00:00,hw,126.11366197137608,101.18
2026-06-12 17:30:00+00:00,hw,134.36550068255355,102.32
2026-06-12 17:45:00+00:00,hw,148.29104894770046,101.99
2026-06-12 18:00:00+00:00,hw,136.68055182803522,110.78
2026-06-12 18:15:00+00:00,hw,138.75066427474786,110.72
2026-06-12 18:30:00+00:00,hw,140.07874517869743,109.17
2026-06-12 18:45:00+00:00,hw,138.64041986587853,110.76
2026-06-12 19:00:00+00:00,hw,139.18201771373697,113.08
2026-06-12 19:15:00+00:00,hw,129.61008253998443,111.61
2026-06-12 19:30:00+00:00,hw,120.32512254877942,110.91
2026-06-12 19:45:00+00:00,hw,108.34647439817857,108.87
2026-06-12 20:00:00+00:00,hw,116.59836430682026,111.54
2026-06-12 20:15:00+00:00,hw,105.92166706829369,110.97
2026-06-12 20:30:00+00:00,hw,99.21203673331368,110.82
2026-06-12 20:45:00+00:00,hw,90.09036163573981,105.56
2026-06-12 21:00:00+00:00,hw,96.66829780114301,106.47
2026-06-12 21:15:00+00:00,hw,90.1276250166462,100.48
2026-06-12 21:30:00+00:00,hw,84.891803515035,98.94
2026-06-12 21:45:00+00:00,hw,79.2454269931648,92.58
2026-06-12 22:00:00+00:00,hw,85.0605404184445,106.52
2026-06-12 22:15:00+00:00,hw,82.53107956403491,88.45
2026-06-12 22:30:00+00:00,hw,79.30586781233005,77.54
2026-06-12 22:45:00+00:00,hw,74.59380832755284,68.6
2026-06-12 23:00:00+00:00,hw,79.80607311678187,83.87
2026-06-12 23:15:00+00:00,hw,77.12307338613124,76.5
2026-06-12 23:30:00+00:00,hw,75.87049399223626,70.73
2026-06-12 23:45:00+00:00,hw,74.48698826955022,60.74
2026-06-13 00:00:00+00:00,hw,78.63978063566954,68.51
2026-06-13 00:15:00+00:00,hw,78.29720919159529,62.65
2026-06-13 00:30:00+00:00,hw,78.73620765584461,61.47
2026-06-13 00:45:00+00:00,hw,78.92630037074841,59.24
2026-06-13 01:00:00+00:00,hw,80.43412690414101,60.19
2026-06-13 01:15:00+00:00,hw,80.8433806205223,59.02
2026-06-13 01:30:00+00:00,hw,82.34050095932173,55.8
2026-06-13 01:45:00+00:00,hw,83.27829955152501,49.93
2026-06-13 02:00:00+00:00,hw,83.61341284965168,40.89
2026-06-13 02:15:00+00:00,hw,86.44795377681038,39.36
2026-06-13 02:30:00+00:00,hw,88.4230287404067,37.28
2026-06-13 02:45:00+00:00,hw,91.34646035586377,37.18
2026-06-13 03:00:00+00:00,hw,91.45334811544252,37.19
2026-06-12 03:15:00+00:00,gb,118.81212686580888,92.82
2026-06-12 03:30:00+00:00,gb,118.81212686580888,97.96
2026-06-12 03:45:00+00:00,gb,123.65353158344384,103.86
2026-06-12 04:00:00+00:00,gb,121.30131072395156,108.38
2026-06-12 04:15:00+00:00,gb,122.99107878516628,118.14
2026-06-12 04:30:00+00:00,gb,122.79319105991743,120.46
2026-06-12 04:45:00+00:00,gb,122.67324628964953,122.49
2026-06-12 05:00:00+00:00,gb,131.80556888793623,125.81
2026-06-12 05:15:00+00:00,gb,126.89890255884144,124.74
2026-06-12 05:30:00+00:00,gb,122.15854085879226,120.24
2026-06-12 05:45:00+00:00,gb,118.99554210736267,118.84
2026-06-12 06:00:00+00:00,gb,130.59815475627582,133.7
2026-06-12 06:15:00+00:00,gb,117.93892566718249,129.63
2026-06-12 06:30:00+00:00,gb,106.31897637285017,120.28
2026-06-12 06:45:00+00:00,gb,93.5743210848793,115.27
2026-06-12 07:00:00+00:00,gb,102.16835358123967,121.33
2026-06-12 07:15:00+00:00,gb,90.77889228897831,117.06
2026-06-12 07:30:00+00:00,gb,80.04212140028432,109.92
2026-06-12 07:45:00+00:00,gb,79.46739384644073,105.2
2026-06-12 08:00:00+00:00,gb,81.29242858535727,109.97
2026-06-12 08:15:00+00:00,gb,77.30656320361845,102.83
2026-06-12 08:30:00+00:00,gb,73.9279902801726,95.78
2026-06-12 08:45:00+00:00,gb,69.22160438062438,90.51
2026-06-12 09:00:00+00:00,gb,69.83440959311199,95.52
2026-06-12 09:15:00+00:00,gb,69.83440959311199,91.33
2026-06-12 09:30:00+00:00,gb,69.1376579781184,89.58
2026-06-12 09:45:00+00:00,gb,69.99117766013396,84.87
2026-06-12 10:00:00+00:00,gb,46.169936977944936,82.97
2026-06-12 10:15:00+00:00,gb,45.62714639742362,78.98
2026-06-12 10:30:00+00:00,gb,44.99952306904617,82.58
2026-06-12 10:45:00+00:00,gb,44.72218037650279,80.01
2026-06-12 11:00:00+00:00,gb,44.72218037650279,74.03
2026-06-12 11:15:00+00:00,gb,42.95374760988704,72.82
2026-06-12 11:30:00+00:00,gb,33.61136738516138,70.88
2026-06-12 11:45:00+00:00,gb,28.21307490137319,65.69
2026-06-12 12:00:00+00:00,gb,25.617173192647293,59.38
2026-06-12 12:15:00+00:00,gb,25.617173192647293,59.34
2026-06-12 12:30:00+00:00,gb,26.945430363706077,59.87
2026-06-12 12:45:00+00:00,gb,26.987530185315997,62.55
2026-06-12 13:00:00+00:00,gb,26.987530185315997,52.66
2026-06-12 13:15:00+00:00,gb,26.180411461864523,51.41
2026-06-12 13:30:00+00:00,gb,33.13431731789175,59.61
2026-06-12 13:45:00+00:00,gb,37.37458887039949,64.41
2026-06-12 14:00:00+00:00,gb,41.23773556665026,53.12
2026-06-12 14:15:00+00:00,gb,43.55494829282902,60.44
2026-06-12 14:30:00+00:00,gb,63.708955304697774,67.35
2026-06-12 14:45:00+00:00,gb,72.8178174265462,70.55
2026-06-12 15:00:00+00:00,gb,71.4711809686584,61.62
2026-06-12 15:15:00+00:00,gb,80.05774527168298,75.53
2026-06-12 15:30:00+00:00,gb,102.17760188783231,87.28
2026-06-12 15:45:00+00:00,gb,114.29794856764077,93.45
2026-06-12 16:00:00+00:00,gb,110.34268149882568,87.33
2026-06-12 16:15:00+00:00,gb,116.21110972620416,95.02
2026-06-12 16:30:00+00:00,gb,121.70985447219138,104.05
2026-06-12 16:45:00+00:00,gb,133.40638674847,117.82
2026-06-12 17:00:00+00:00,gb,134.1428419758332,101.77
2026-06-12 17:15:00+00:00,gb,139.31505643728295,101.18
2026-06-12 17:30:00+00:00,gb,152.86513287379466,102.32
2026-06-12 17:45:00+00:00,gb,165.48809560397055,101.99
2026-06-12 18:00:00+00:00,gb,161.8292960716536,110.78
2026-06-12 18:15:00+00:00,gb,165.947440207488,110.72
2026-06-12 18:30:00+00:00,gb,166.00822166602887,109.17
2026-06-12 18:45:00+00:00,gb,164.87573982554073,110.76
2026-06-12 19:00:00+00:00,gb,168.75180378629722,113.08
2026-06-12 19:15:00+00:00,gb,165.71798542907408,111.61
2026-06-12 19:30:00+00:00,gb,151.6350258550272,110.91
2026-06-12 19:45:00+00:00,gb,144.33796301575768,108.87
2026-06-12 20:00:00+00:00,gb,142.12963189165052,111.54
2026-06-12 20:15:00+00:00,gb,142.0881189801505,110.97
2026-06-12 20:30:00+00:00,gb,145.52886716639827,110.82
2026-06-12 20:45:00+00:00,gb,127.96988955683565,105.56
2026-06-12 21:00:00+00:00,gb,127.84790624637135,106.47
2026-06-12 21:15:00+00:00,gb,119.74599586961308,100.48
2026-06-12 21:30:00+00:00,gb,118.07689016915408,98.94
2026-06-12 21:45:00+00:00,gb,107.05949655015655,92.58
2026-06-12 22:00:00+00:00,gb,101.72990174846804,106.52
2026-06-12 22:15:00+00:00,gb,101.09458461904788,88.45
2026-06-12 22:30:00+00:00,gb,101.39301930371593,77.54
2026-06-12 22:45:00+00:00,gb,96.88912678414205,68.6
2026-06-12 23:00:00+00:00,gb,94.14991478920231,83.87
2026-06-12 23:15:00+00:00,gb,94.24016738683362,76.5
2026-06-12 23:30:00+00:00,gb,98.09068464269933,70.73
2026-06-12 23:45:00+00:00,gb,100.82916045285789,60.74
2026-06-13 00:00:00+00:00,gb,95.66244880626691,68.51
2026-06-13 00:15:00+00:00,gb,95.20248591541265,62.65
2026-06-13 00:30:00+00:00,gb,92.3786596954264,61.47
2026-06-13 00:45:00+00:00,gb,92.3786596954264,59.24
2026-06-13 01:00:00+00:00,gb,90.18969327574968,60.19
2026-06-13 01:15:00+00:00,gb,90.27097700624887,59.02
2026-06-13 01:30:00+00:00,gb,94.3513417731562,55.8
2026-06-13 01:45:00+00:00,gb,98.79095249678463,49.93
2026-06-13 02:00:00+00:00,gb,100.83584428811093,40.89
2026-06-13 02:15:00+00:00,gb,99.39701089278466,39.36
2026-06-13 02:30:00+00:00,gb,99.01674058413772,37.28
2026-06-13 02:45:00+00:00,gb,99.38235749809915,37.18
2026-06-13 03:00:00+00:00,gb,100.94849792956266,37.19
2026-06-12 03:15:00+00:00,rf,110.65146666666668,92.82
2026-06-12 03:30:00+00:00,rf,113.01303944444442,97.96
2026-06-12 03:45:00+00:00,rf,116.45312285714284,103.86
2026-06-12 04:00:00+00:00,rf,120.51578444444442,108.38
2026-06-12 04:15:00+00:00,rf,124.62857873015874,118.14
2026-06-12 04:30:00+00:00,rf,126.98842047619044,120.46
2026-06-12 04:45:00+00:00,rf,128.69164563492063,122.49
2026-06-12 05:00:00+00:00,rf,131.183285,125.81
2026-06-12 05:15:00+00:00,rf,131.48583579365078,124.74
2026-06-12 05:30:00+00:00,rf,130.39191793650792,120.24
2026-06-12 05:45:00+00:00,rf,128.0752152380952,118.84
2026-06-12 06:00:00+00:00,rf,126.96263603174603,133.7
2026-06-12 06:15:00+00:00,rf,122.7699588095238,129.63
2026-06-12 06:30:00+00:00,rf,118.17939547619045,120.28
2026-06-12 06:45:00+00:00,rf,111.7202815079365,115.27
2026-06-12 07:00:00+00:00,rf,108.81388238095238,121.33
2026-06-12 07:15:00+00:00,rf,103.09272206349203,117.06
2026-06-12 07:30:00+00:00,rf,96.7491585714286,109.92
2026-06-12 07:45:00+00:00,rf,91.17257111111113,105.2
2026-06-12 08:00:00+00:00,rf,87.33088023809528,109.97
2026-06-12 08:15:00+00:00,rf,81.38780230158731,102.83
2026-06-12 08:30:00+00:00,rf,76.9314658730159,95.78
2026-06-12 08:45:00+00:00,rf,72.93880896825395,90.51
2026-06-12 09:00:00+00:00,rf,69.09060111111108,95.52
2026-06-12 09:15:00+00:00,rf,63.942646825396835,91.33
2026-06-12 09:30:00+00:00,rf,60.28170246031745,89.58
2026-06-12 09:45:00+00:00,rf,56.96891103174603,84.87
2026-06-12 10:00:00+00:00,rf,54.67800880952381,82.97
2026-06-12 10:15:00+00:00,rf,51.397375476190476,78.98
2026-06-12 10:30:00+00:00,rf,48.508100873015884,82.58
2026-06-12 10:45:00+00:00,rf,46.46672214285714,80.01
2026-06-12 11:00:00+00:00,rf,45.222504682539686,74.03
2026-06-12 11:15:00+00:00,rf,43.75511293650794,72.82
2026-06-12 11:30:00+00:00,rf,42.86571428571428,70.88
2026-06-12 11:45:00+00:00,rf,41.69205896825396,65.69
2026-06-12 12:00:00+00:00,rf,41.2584761111111,59.38
2026-06-12 12:15:00+00:00,rf,41.06050285714286,59.34
2026-06-12 12:30:00+00:00,rf,41.81030317460317,59.87
2026-06-12 12:45:00+00:00,rf,42.788380238095236,62.55
2026-06-12 13:00:00+00:00,rf,42.88661634920634,52.66
2026-06-12 13:15:00+00:00,rf,45.175044206349206,51.41
2026-06-12 13:30:00+00:00,rf,48.59109333333335,59.61
2026-06-12 13:45:00+00:00,rf,52.150573412698414,64.41
2026-06-12 14:00:00+00:00,rf,53.8558203968254,53.12
2026-06-12 14:15:00+00:00,rf,60.29935706349207,60.44
2026-06-12 14:30:00+00:00,rf,66.37106825396825,67.35
2026-06-12 14:45:00+00:00,rf,73.51707563492064,70.55
2026-06-12 15:00:00+00:00,rf,78.50725412698414,61.62
2026-06-12 15:15:00+00:00,rf,85.48812150793647,75.53
2026-06-12 15:30:00+00:00,rf,92.95165396825398,87.28
2026-06-12 15:45:00+00:00,rf,101.13454714285719,93.45
2026-06-12 16:00:00+00:00,rf,106.82465420634921,87.33
2026-06-12 16:15:00+00:00,rf,113.62323785714285,95.02
2026-06-12 16:30:00+00:00,rf,119.39615349206352,104.05
2026-06-12 16:45:00+00:00,rf,125.79972793650794,117.82
2026-06-12 17:00:00+00:00,rf,131.6201734126984,101.77
2026-06-12 17:15:00+00:00,rf,136.96386825396831,101.18
2026-06-12 17:30:00+00:00,rf,141.3072576984127,102.32
2026-06-12 17:45:00+00:00,rf,146.32171595238094,101.99
2026-06-12 18:00:00+00:00,rf,150.33289174603178,110.78
2026-06-12 18:15:00+00:00,rf,153.94801539682538,110.72
2026-06-12 18:30:00+00:00,rf,155.9347526190476,109.17
2026-06-12 18:45:00+00:00,rf,157.80552515873012,110.76
2026-06-12 19:00:00+00:00,rf,158.73117103174602,113.08
2026-06-12 19:15:00+00:00,rf,156.493258015873,111.61
2026-06-12 19:30:00+00:00,rf,153.86170341269843,110.91
2026-06-12 19:45:00+00:00,rf,149.4090098412699,108.87
2026-06-12 20:00:00+00:00,rf,146.22132222222226,111.54
2026-06-12 20:15:00+00:00,rf,141.8034288095238,110.97
2026-06-12 20:30:00+00:00,rf,137.9620538888889,110.82
2026-06-12 20:45:00+00:00,rf,132.44538039682544,105.56
2026-06-12 21:00:00+00:00,rf,128.9795922222222,106.47
2026-06-12 21:15:00+00:00,rf,125.76035484126987,100.48
2026-06-12 21:30:00+00:00,rf,121.32120936507937,98.94
2026-06-12 21:45:00+00:00,rf,117.2854212698413,92.58
2026-06-12 22:00:00+00:00,rf,112.50188373015874,106.52
2026-06-12 22:15:00+00:00,rf,109.63237452380952,88.45
2026-06-12 22:30:00+00:00,rf,106.65775968253969,77.54
2026-06-12 22:45:00+00:00,rf,102.24123865079362,68.6
2026-06-12 23:00:00+00:00,rf,99.32522484126983,83.87
2026-06-12 23:15:00+00:00,rf,97.46220230158731,76.5
2026-06-12 23:30:00+00:00,rf,96.60439976190479,70.73
2026-06-12 23:45:00+00:00,rf,95.14420888888888,60.74
2026-06-13 00:00:00+00:00,rf,95.22984999999997,68.51
2026-06-13 00:15:00+00:00,rf,95.25487150793651,62.65
2026-06-13 00:30:00+00:00,rf,95.75961698412695,61.47
2026-06-13 00:45:00+00:00,rf,94.88671198412698,59.24
2026-06-13 01:00:00+00:00,rf,94.8846923015873,60.19
2026-06-13 01:15:00+00:00,rf,93.98492158730161,59.02
2026-06-13 01:30:00+00:00,rf,94.12443523809522,55.8
2026-06-13 01:45:00+00:00,rf,92.64657341269842,49.93
2026-06-13 02:00:00+00:00,rf,93.02449476190479,40.89
2026-06-13 02:15:00+00:00,rf,93.67348476190479,39.36
2026-06-13 02:30:00+00:00,rf,93.22433468253966,37.28
2026-06-13 02:45:00+00:00,rf,93.4185715079365,37.18
2026-06-13 03:00:00+00:00,rf,94.48518047619045,37.19
2026-06-13 03:15:00+00:00,naive,112.1,36.68
2026-06-13 03:30:00+00:00,naive,117.15,36.15
2026-06-13 03:45:00+00:00,naive,117.02,34.62
2026-06-13 04:00:00+00:00,naive,119.05,45.51
2026-06-13 04:15:00+00:00,naive,116.19,32.99
2026-06-13 04:30:00+00:00,naive,112.19,26.26
2026-06-13 04:45:00+00:00,naive,103.89,15.36
2026-06-13 05:00:00+00:00,naive,119.21,30.68
2026-06-13 05:15:00+00:00,naive,109.6,14.84
2026-06-13 05:30:00+00:00,naive,95.03,7.0
2026-06-13 05:45:00+00:00,naive,74.64,2.38
2026-06-13 06:00:00+00:00,naive,104.33,3.93
2026-06-13 06:15:00+00:00,naive,89.99,3.42
2026-06-13 06:30:00+00:00,naive,70.32,3.52
2026-06-13 06:45:00+00:00,naive,52.52,4.13
2026-06-13 07:00:00+00:00,naive,69.09,7.77
2026-06-13 07:15:00+00:00,naive,52.71,8.69
2026-06-13 07:30:00+00:00,naive,51.67,8.0
2026-06-13 07:45:00+00:00,naive,26.26,7.36
2026-06-13 08:00:00+00:00,naive,58.23,8.91
2026-06-13 08:15:00+00:00,naive,41.32,7.67
2026-06-13 08:30:00+00:00,naive,36.85,9.1
2026-06-13 08:45:00+00:00,naive,31.91,7.2
2026-06-13 09:00:00+00:00,naive,46.68,7.26
2026-06-13 09:15:00+00:00,naive,42.12,5.86
2026-06-13 09:30:00+00:00,naive,33.42,5.16
2026-06-13 09:45:00+00:00,naive,29.4,5.09
2026-06-13 10:00:00+00:00,naive,38.05,5.24
2026-06-13 10:15:00+00:00,naive,38.3,5.28
2026-06-13 10:30:00+00:00,naive,33.55,5.31
2026-06-13 10:45:00+00:00,naive,27.02,5.35
2026-06-13 11:00:00+00:00,naive,34.15,5.1
2026-06-13 11:15:00+00:00,naive,32.88,5.33
2026-06-13 11:30:00+00:00,naive,31.11,5.35
2026-06-13 11:45:00+00:00,naive,29.6,5.49
2026-06-13 12:00:00+00:00,naive,31.99,5.24
2026-06-13 12:15:00+00:00,naive,32.71,5.36
2026-06-13 12:30:00+00:00,naive,31.45,5.51
2026-06-13 12:45:00+00:00,naive,31.71,5.55
2026-06-13 13:00:00+00:00,naive,27.53,5.19
2026-06-13 13:15:00+00:00,naive,28.04,5.29
2026-06-13 13:30:00+00:00,naive,31.96,5.52
2026-06-13 13:45:00+00:00,naive,42.62,5.68
2026-06-13 14:00:00+00:00,naive,11.8,5.77
2026-06-13 14:15:00+00:00,naive,42.48,6.86
2026-06-13 14:30:00+00:00,naive,56.42,15.4
2026-06-13 14:45:00+00:00,naive,76.16,18.74
2026-06-13 15:00:00+00:00,naive,57.07,13.67
2026-06-13 15:15:00+00:00,naive,75.4,15.66
2026-06-13 15:30:00+00:00,naive,97.58,25.19
2026-06-13 15:45:00+00:00,naive,121.98,26.25
2026-06-13 16:00:00+00:00,naive,104.1,14.75
2026-06-13 16:15:00+00:00,naive,114.88,19.51
2026-06-13 16:30:00+00:00,naive,126.31,28.43
2026-06-13 16:45:00+00:00,naive,124.8,53.08
2026-06-13 17:00:00+00:00,naive,120.9,18.78
2026-06-13 17:15:00+00:00,naive,128.87,27.23
2026-06-13 17:30:00+00:00,naive,132.51,43.51
2026-06-13 17:45:00+00:00,naive,144.55,58.03
2026-06-13 18:00:00+00:00,naive,135.82,41.86
2026-06-13 18:15:00+00:00,naive,138.7,67.27
2026-06-13 18:30:00+00:00,naive,145.17,71.94
2026-06-13 18:45:00+00:00,naive,153.89,74.18
2026-06-13 19:00:00+00:00,naive,157.48,74.47
2026-06-13 19:15:00+00:00,naive,150.58,77.44
2026-06-13 19:30:00+00:00,naive,141.64,78.89
2026-06-13 19:45:00+00:00,naive,138.55,78.07
2026-06-13 20:00:00+00:00,naive,143.5,85.55
2026-06-13 20:15:00+00:00,naive,134.95,81.91
2026-06-13 20:30:00+00:00,naive,128.55,80.75
2026-06-13 20:45:00+00:00,naive,120.01,80.26
2026-06-13 21:00:00+00:00,naive,127.89,78.26
2026-06-13 21:15:00+00:00,naive,122.39,78.29
2026-06-13 21:30:00+00:00,naive,118.12,73.62
