,Solar,Wind Offshore,Wind Onshore
2025-11-01 00:00:00+01:00,0.0,553.5,169.0
2025-11-01 00:15:00+01:00,0.0,549.0,164.833333
2025-11-01 00:30:00+01:00,0.0,544.5,159.166666
2025-11-01 00:45:00+01:00,0.0,539.5,155.5
2025-11-01 01:00:00+01:00,0.0,533.5,155.0
2025-11-01 01:15:00+01:00,0.0,524.666666,157.5
2025-11-01 01:30:00+01:00,0.0,514.166666,161.333333
2025-11-01 01:45:00+01:00,0.0,503.166666,162.833333
2025-11-01 02:00:00+01:00,0.0,492.833333,159.333333
2025-11-01 02:15:00+01:00,0.0,479.5,151.833333
2025-11-01 02:30:00+01:00,0.0,465.0,145.166666
2025-11-01 02:45:00+01:00,0.0,453.166666,140.666666
2025-11-01 03:00:00+01:00,0.0,445.5,138.333333
2025-11-01 03:15:00+01:00,0.0,437.5,133.166666
2025-11-01 03:30:00+01:00,0.0,428.666666,128.666666
2025-11-01 03:45:00+01:00,0.0,421.166666,125.5
2025-11-01 04:00:00+01:00,0.0,414.666666,123.0
2025-11-01 04:15:00+01:00,0.0,404.0,120.5
2025-11-01 04:30:00+01:00,0.0,392.5,117.5
2025-11-01 04:45:00+01:00,0.0,385.833333,114.5
2025-11-01 05:00:00+01:00,0.0,382.666666,111.0
2025-11-01 05:15:00+01:00,0.0,382.0,107.5
2025-11-01 05:30:00+01:00,0.0,383.0,105.333333
2025-11-01 05:45:00+01:00,0.0,384.166666,103.0
2025-11-01 06:00:00+01:00,0.0,385.0,101.0
2025-11-01 06:15:00+01:00,0.0,385.5,99.5
2025-11-01 06:30:00+01:00,0.098333,386.0,98.166666
2025-11-01 06:45:00+01:00,0.868333,386.5,97.166666
2025-11-01 07:00:00+01:00,2.421666,386.166666,98.666666
2025-11-01 07:15:00+01:00,4.596666,385.0,104.333333
2025-11-01 07:30:00+01:00,8.088333,383.5,114.666666
2025-11-01 07:45:00+01:00,21.86,383.0,124.5
2025-11-01 08:00:00+01:00,53.758333,383.166666,135.666666
2025-11-01 08:15:00+01:00,95.166666,385.5,143.5
2025-11-01 08:30:00+01:00,131.781666,388.5,150.833333
2025-11-01 08:45:00+01:00,163.353333,392.5,155.666666
2025-11-01 09:00:00+01:00,194.266666,398.0,160.166666
2025-11-01 09:15:00+01:00,221.036666,405.666666,163.666666
2025-11-01 09:30:00+01:00,239.886666,415.5,166.0
2025-11-01 09:45:00+01:00,256.068333,423.833333,175.0
2025-11-01 10:00:00+01:00,271.048333,430.0,186.5
2025-11-01 10:15:00+01:00,282.501666,435.5,195.666666
2025-11-01 10:30:00+01:00,288.991666,440.833333,201.0
2025-11-01 10:45:00+01:00,292.998333,444.5,204.0
2025-11-01 11:00:00+01:00,295.731666,447.5,204.666666
2025-11-01 11:15:00+01:00,296.881666,451.0,207.0
2025-11-01 11:30:00+01:00,295.478333,455.0,213.833333
2025-11-01 11:45:00+01:00,287.919999,459.0,219.333333
2025-11-01 12:00:00+01:00,275.778333,463.0,222.333333
2025-11-01 12:15:00+01:00,263.161666,468.0,225.0
2025-11-01 12:30:00+01:00,252.413333,474.0,229.333333
2025-11-01 12:45:00+01:00,237.325,479.166666,232.0
2025-11-01 13:00:00+01:00,217.661666,484.833333,233.5
2025-11-01 13:15:00+01:00,197.676666,494.166666,236.0
2025-11-01 13:30:00+01:00,179.923333,507.5,240.0
2025-11-01 13:45:00+01:00,159.243333,521.666666,244.166666
2025-11-01 14:00:00+01:00,136.003333,538.0,251.333333
2025-11-01 14:15:00+01:00,114.559999,561.166666,258.833333
2025-11-01 14:30:00+01:00,97.531666,586.0,265.833333
2025-11-01 14:45:00+01:00,79.203333,608.666666,270.833333
2025-11-01 15:00:00+01:00,59.621666,625.5,272.0
2025-11-01 15:15:00+01:00,41.195,642.166666,275.0
2025-11-01 15:30:00+01:00,25.83,661.666666,283.5
2025-11-01 15:45:00+01:00,12.455,682.0,295.666666
2025-11-01 16:00:00+01:00,4.641666,704.833333,300.5
2025-11-01 16:15:00+01:00,1.986666,733.333333,304.833333
2025-11-01 16:30:00+01:00,1.018333,759.666666,308.5
2025-11-01 16:45:00+01:00,0.578333,779.833333,309.0
2025-11-01 17:00:00+01:00,0.25,791.333333,307.166666
2025-11-01 17:15:00+01:00,0.056666,800.333333,307.0
2025-11-01 17:30:00+01:00,0.01,807.833333,306.333333
2025-11-01 17:45:00+01:00,0.008333,813.833333,303.0
2025-11-01 18:00:00+01:00,0.0,818.333333,300.166666
2025-11-01 18:15:00+01:00,0.0,821.5,300.0
2025-11-01 18:30:00+01:00,0.0,824.5,300.333333
2025-11-01 18:45:00+01:00,0.0,826.0,299.0
2025-11-01 19:00:00+01:00,0.0,825.333333,294.833333
2025-11-01 19:15:00+01:00,0.0,820.0,285.166666
2025-11-01 19:30:00+01:00,0.0,811.5,270.666666
2025-11-01 19:45:00+01:00,0.0,803.5,260.166666
2025-11-01 20:00:00+01:00,0.0,795.333333,253.166666
2025-11-01 20:15:00+01:00,0.008333,782.666666,242.166666
2025-11-01 20:30:00+01:00,0.008333,768.0,233.166666
2025-11-01 20:45:00+01:00,0.0,752.5,227.666666
2025-11-01 21:00:00+01:00,0.0,738.166666,222.666666
2025-11-01 21:15:00+01:00,0.0,721.0,211.0
2025-11-01 21:30:00+01:00,0.0,701.833333,197.666666
2025-11-01 21:45:00+01:00,0.0,682.166666,188.0
2025-11-01 22:00:00+01:00,0.0,665.833333,180.0
2025-11-01 22:15:00+01:00,0.0,647.333333,172.166666
2025-11-01 22:30:00+01:00,0.0,625.333333,166.666666
2025-11-01 22:45:00+01:00,0.0,601.166666,164.166666
2025-11-01 23:00:00+01:00,0.0,585.0,163.0
2025-11-01 23:15:00+01:00,0.0,571.666666,160.5
2025-11-01 23:30:00+01:00,0.0,561.333333,157.666666
2025-11-01 23:45:00+01:00,0.0,551.5,156.0
2025-11-02 00:00:00+01:00,0.0,573.333333,200.0
2025-11-02 00:15:00+01:00,0.0,555.833333,193.0
2025-11-02 00:30:00+01:00,0.0,538.833333,186.0
2025-11-02 00:45:00+01:00,0.0,527.666666,180.666666
2025-11-02 01:00:00+01:00,0.0,521.0,177.5
2025-11-02 01:15:00+01:00,0.0,515.0,173.666666
2025-11-02 01:30:00+01:00,0.0,509.5,171.333333
2025-11-02 01:45:00+01:00,0.0,504.0,168.166666
2025-11-02 02:00:00+01:00,0.0,497.666666,165.0
2025-11-02 02:15:00+01:00,0.0,488.333333,161.5
2025-11-02 02:30:00+01:00,0.0,478.0,159.0
2025-11-02 02:45:00+01:00,0.0,469.166666,156.5
2025-11-02 03:00:00+01:00,0.0,463.0,154.0
2025-11-02 03:15:00+01:00,0.0,457.0,151.666666
2025-11-02 03:30:00+01:00,0.0,451.166666,150.0
2025-11-02 03:45:00+01:00,0.0,447.166666,148.333333
2025-11-02 04:00:00+01:00,0.0,447.5,146.833333
2025-11-02 04:15:00+01:00,0.0,452.0,146.0
2025-11-02 04:30:00+01:00,0.0,458.5,145.666666
2025-11-02 04:45:00+01:00,0.0,464.166666,143.0
2025-11-02 05:00:00+01:00,0.0,469.0,141.5
2025-11-02 05:15:00+01:00,0.0,473.0,141.166666
2025-11-02 05:30:00+01:00,0.0,476.666666,142.0
2025-11-02 05:45:00+01:00,0.0,480.666666,142.0
2025-11-02 06:00:00+01:00,0.0,484.666666,141.166666
2025-11-02 06:15:00+01:00,0.0,489.0,138.666666
2025-11-02 06:30:00+01:00,0.058333,493.833333,135.666666
2025-11-02 06:45:00+01:00,0.503333,498.333333,132.5
2025-11-02 07:00:00+01:00,1.418333,502.666666,134.166666
2025-11-02 07:15:00+01:00,2.705,509.666666,141.666666
2025-11-02 07:30:00+01:00,4.851666,518.0,153.0
2025-11-02 07:45:00+01:00,12.31,525.0,165.5
2025-11-02 08:00:00+01:00,31.743333,529.5,180.0
2025-11-02 08:15:00+01:00,57.638333,532.5,194.0
2025-11-02 08:30:00+01:00,79.933333,535.333333,205.833333
2025-11-02 08:45:00+01:00,98.615,537.333333,214.833333
2025-11-02 09:00:00+01:00,116.186666,539.0,220.333333
2025-11-02 09:15:00+01:00,130.393333,541.333333,221.5
2025-11-02 09:30:00+01:00,137.983333,544.5,220.166666
2025-11-02 09:45:00+01:00,140.986666,549.166666,223.166666
2025-11-02 10:00:00+01:00,142.091666,555.666666,231.5
2025-11-02 10:15:00+01:00,142.674999,566.166666,238.833333
2025-11-02 10:30:00+01:00,144.241666,579.833333,242.5
2025-11-02 10:45:00+01:00,147.948333,591.166666,244.333333
2025-11-02 11:00:00+01:00,153.158333,597.0,243.333333
2025-11-02 11:15:00+01:00,158.513333,599.5,243.5
2025-11-02 11:30:00+01:00,163.135,600.0,247.0
2025-11-02 11:45:00+01:00,169.37,600.0,250.833333
2025-11-02 12:00:00+01:00,176.898333,600.333333,250.833333
2025-11-02 12:15:00+01:00,183.601666,597.666666,247.833333
2025-11-02 12:30:00+01:00,188.285,594.333333,245.833333
2025-11-02 12:45:00+01:00,194.85,590.5,243.5
2025-11-02 13:00:00+01:00,202.763333,586.333333,240.5
2025-11-02 13:15:00+01:00,208.493333,578.5,237.5
2025-11-02 13:30:00+01:00,208.578333,570.0,234.5
2025-11-02 13:45:00+01:00,201.753333,563.666666,231.5
2025-11-02 14:00:00+01:00,190.29,562.5,228.166666
2025-11-02 14:15:00+01:00,177.151666,564.5,220.5
2025-11-02 14:30:00+01:00,163.579999,567.5,212.833333
2025-11-02 14:45:00+01:00,144.233333,569.5,206.833333
2025-11-02 15:00:00+01:00,119.828333,569.0,200.0
2025-11-02 15:15:00+01:00,91.105,566.0,194.0
2025-11-02 15:30:00+01:00,60.46,561.0,190.666666
2025-11-02 15:45:00+01:00,30.848333,555.0,190.0
2025-11-02 16:00:00+01:00,11.233333,547.166666,182.333333
2025-11-02 16:15:00+01:00,4.036666,533.666666,169.333333
2025-11-02 16:30:00+01:00,1.753333,516.5,155.5
2025-11-02 16:45:00+01:00,0.963333,500.833333,142.666666
2025-11-02 17:00:00+01:00,0.401666,488.833333,131.0
2025-11-02 17:15:00+01:00,0.08,475.333333,119.5
2025-11-02 17:30:00+01:00,0.001666,461.833333,109.5
2025-11-02 17:45:00+01:00,0.0,449.666666,102.5
2025-11-02 18:00:00+01:00,0.0,442.0,98.666666
2025-11-02 18:15:00+01:00,0.0,435.333333,96.666666
2025-11-02 18:30:00+01:00,0.0,427.333333,94.5
2025-11-02 18:45:00+01:00,0.0,418.0,91.5
2025-11-02 19:00:00+01:00,0.0,406.0,88.0
2025-11-02 19:15:00+01:00,0.0,390.0,84.5
2025-11-02 19:30:00+01:00,0.0,372.166666,82.166666
2025-11-02 19:45:00+01:00,0.0,356.666666,82.0
2025-11-02 20:00:00+01:00,0.008333,343.166666,82.5
2025-11-02 20:15:00+01:00,0.01,324.5,84.333333
2025-11-02 20:30:00+01:00,0.01,303.833333,86.333333
2025-11-02 20:45:00+01:00,0.008333,287.666666,88.0
2025-11-02 21:00:00+01:00,0.0,275.166666,89.166666
2025-11-02 21:15:00+01:00,0.0,265.0,90.666666
2025-11-02 21:30:00+01:00,0.0,255.5,92.666666
2025-11-02 21:45:00+01:00,0.0,246.5,93.333333
2025-11-02 22:00:00+01:00,0.0,237.5,90.333333
2025-11-02 22:15:00+01:00,0.0,228.5,86.5
2025-11-02 22:30:00+01:00,0.0,219.666666,83.5
2025-11-02 22:45:00+01:00,0.0,213.166666,81.5
2025-11-02 23:00:00+01:00,0.0,209.5,80.5
2025-11-02 23:15:00+01:00,0.0,206.5,79.166666
2025-11-02 23:30:00+01:00,0.0,203.5,79.0
2025-11-02 23:45:00+01:00,0.0,201.333333,78.833333
2025-11-03 00:00:00+01:00,0.0,161.0,51.0
2025-11-03 00:15:00+01:00,0.0,154.333333,51.0
2025-11-03 00:30:00+01:00,0.0,146.5,51.166666
2025-11-03 00:45:00+01:00,0.0,141.5,52.0
2025-11-03 01:00:00+01:00,0.0,140.166666,51.833333
2025-11-03 01:15:00+01:00,0.0,142.333333,51.0
2025-11-03 01:30:00+01:00,0.0,147.166666,51.0
2025-11-03 01:45:00+01:00,0.0,153.0,51.166666
2025-11-03 02:00:00+01:00,0.0,159.166666,52.666666
2025-11-03 02:15:00+01:00,0.0,167.666666,55.5
2025-11-03 02:30:00+01:00,0.0,179.0,58.5
2025-11-03 02:45:00+01:00,0.0,189.5,61.0
2025-11-03 03:00:00+01:00,0.0,197.833333,63.5
2025-11-03 03:15:00+01:00,0.0,208.333333,66.5
2025-11-03 03:30:00+01:00,0.0,221.0,69.5
2025-11-03 03:45:00+01:00,0.0,232.833333,72.5
2025-11-03 04:00:00+01:00,0.0,242.5,76.5
2025-11-03 04:15:00+01:00,0.0,251.666666,81.5
2025-11-03 04:30:00+01:00,0.0,262.0,86.5
2025-11-03 04:45:00+01:00,0.0,274.666666,91.5
2025-11-03 05:00:00+01:00,0.0,287.5,95.5
2025-11-03 05:15:00+01:00,0.0,300.666666,99.0
2025-11-03 05:30:00+01:00,0.0,314.666666,102.5
2025-11-03 05:45:00+01:00,0.0,329.5,105.333333
2025-11-03 06:00:00+01:00,0.0,345.5,106.833333
2025-11-03 06:15:00+01:00,0.0,362.5,106.833333
2025-11-03 06:30:00+01:00,0.058333,380.0,106.0
2025-11-03 06:45:00+01:00,0.491666,396.666666,105.5
2025-11-03 07:00:00+01:00,1.373333,411.333333,105.0
2025-11-03 07:15:00+01:00,2.61,430.666666,106.666666
2025-11-03 07:30:00+01:00,4.571666,450.0,112.666666
2025-11-03 07:45:00+01:00,10.825,465.666666,118.166666
2025-11-03 08:00:00+01:00,27.825,473.833333,125.333333
2025-11-03 08:15:00+01:00,53.206666,477.5,129.666666
2025-11-03 08:30:00+01:00,78.773333,479.666666,135.0
2025-11-03 08:45:00+01:00,104.195,481.666666,141.5
2025-11-03 09:00:00+01:00,131.478333,484.666666,148.0
2025-11-03 09:15:00+01:00,159.56,489.166666,153.333333
2025-11-03 09:30:00+01:00,187.591666,495.0,157.833333
2025-11-03 09:45:00+01:00,227.183333,500.0,168.166666
2025-11-03 10:00:00+01:00,274.023333,503.333333,181.0
2025-11-03 10:15:00+01:00,314.2,509.5,192.333333
2025-11-03 10:30:00+01:00,336.361666,517.333333,200.5
2025-11-03 10:45:00+01:00,347.653333,524.0,205.833333
2025-11-03 11:00:00+01:00,354.581666,529.333333,207.333333
2025-11-03 11:15:00+01:00,358.171666,537.666666,209.166666
2025-11-03 11:30:00+01:00,359.47,548.0,215.0
2025-11-03 11:45:00+01:00,360.188333,557.833333,220.333333
2025-11-03 12:00:00+01:00,360.391666,566.5,223.666666
2025-11-03 12:15:00+01:00,359.234999,581.166666,226.166666
2025-11-03 12:30:00+01:00,354.003333,599.0,228.5
2025-11-03 12:45:00+01:00,334.686666,612.166666,230.5
2025-11-03 13:00:00+01:00,305.796666,620.0,231.166666
2025-11-03 13:15:00+01:00,278.378333,625.0,232.666666
2025-11-03 13:30:00+01:00,261.068333,628.5,234.5
2025-11-03 13:45:00+01:00,248.78,630.666666,236.666666
2025-11-03 14:00:00+01:00,235.883333,632.666666,241.833333
2025-11-03 14:15:00+01:00,220.505,635.666666,245.0
2025-11-03 14:30:00+01:00,199.373333,638.666666,247.333333
2025-11-03 14:45:00+01:00,167.78,641.0,247.333333
2025-11-03 15:00:00+01:00,129.648333,642.5,241.666666
2025-11-03 15:15:00+01:00,89.148333,643.833333,236.5
2025-11-03 15:30:00+01:00,53.923333,644.0,234.333333
2025-11-03 15:45:00+01:00,25.466666,644.833333,237.0
2025-11-03 16:00:00+01:00,8.999999,645.5,236.5
2025-11-03 16:15:00+01:00,3.291666,647.5,236.5
2025-11-03 16:30:00+01:00,1.371666,651.0,237.0
2025-11-03 16:45:00+01:00,0.755,656.0,235.5
2025-11-03 17:00:00+01:00,0.316666,664.333333,234.166666
2025-11-03 17:15:00+01:00,0.071666,680.166666,236.5
2025-11-03 17:30:00+01:00,0.01,698.5,240.166666
2025-11-03 17:45:00+01:00,0.001666,714.666666,246.5
2025-11-03 18:00:00+01:00,0.0,727.166666,256.833333
2025-11-03 18:15:00+01:00,0.0,741.166666,274.666666
2025-11-03 18:30:00+01:00,0.0,756.333333,289.833333
2025-11-03 18:45:00+01:00,0.0,768.833333,301.5
2025-11-03 19:00:00+01:00,0.0,778.5,314.0
2025-11-03 19:15:00+01:00,0.0,788.333333,327.833333
2025-11-03 19:30:00+01:00,0.0,796.833333,340.833333
2025-11-03 19:45:00+01:00,0.001666,802.833333,351.5
2025-11-03 20:00:00+01:00,0.01,807.333333,359.333333
2025-11-03 20:15:00+01:00,0.01,810.5,364.5
2025-11-03 20:30:00+01:00,0.01,812.5,369.166666
2025-11-03 20:45:00+01:00,0.005,813.5,375.5
2025-11-03 21:00:00+01:00,0.0,814.666666,381.833333
2025-11-03 21:15:00+01:00,0.0,817.5,383.166666
2025-11-03 21:30:00+01:00,0.0,820.5,382.166666
2025-11-03 21:45:00+01:00,0.0,822.166666,380.166666
2025-11-03 22:00:00+01:00,0.0,822.166666,373.333333
2025-11-03 22:15:00+01:00,0.0,820.5,367.5
2025-11-03 22:30:00+01:00,0.0,817.5,364.666666
2025-11-03 22:45:00+01:00,0.0,814.666666,364.5
2025-11-03 23:00:00+01:00,0.0,814.166666,365.0
2025-11-03 23:15:00+01:00,0.0,815.5,362.666666
2025-11-03 23:30:00+01:00,0.0,817.0,359.5
2025-11-03 23:45:00+01:00,0.0,818.0,358.5
2025-11-04 00:00:00+01:00,0.0,855.5,380.5
2025-11-04 00:15:00+01:00,0.0,849.833333,375.166666
2025-11-04 00:30:00+01:00,0.0,843.0,365.833333
2025-11-04 00:45:00+01:00,0.0,837.166666,352.0
2025-11-04 01:00:00+01:00,0.0,832.5,356.333333
2025-11-04 01:15:00+01:00,0.0,828.0,347.0
2025-11-04 01:30:00+01:00,0.0,823.666666,332.833333
2025-11-04 01:45:00+01:00,0.0,819.666666,306.0
2025-11-04 02:00:00+01:00,0.0,815.5,301.5
2025-11-04 02:15:00+01:00,0.0,810.5,298.5
2025-11-04 02:30:00+01:00,0.0,805.5,295.5
2025-11-04 02:45:00+01:00,0.0,800.5,293.333333
2025-11-04 03:00:00+01:00,0.0,795.0,290.5
2025-11-04 03:15:00+01:00,0.0,787.5,286.666666
2025-11-04 03:30:00+01:00,0.0,778.5,285.166666
2025-11-04 03:45:00+01:00,0.0,770.333333,288.5
2025-11-04 04:00:00+01:00,0.0,766.5,275.5
2025-11-04 04:15:00+01:00,0.0,762.166666,274.166666
2025-11-04 04:30:00+01:00,0.0,757.0,281.166666
2025-11-04 04:45:00+01:00,0.0,755.333333,282.0
2025-11-04 05:00:00+01:00,0.0,756.666666,278.333333
2025-11-04 05:15:00+01:00,0.0,760.0,274.166666
2025-11-04 05:30:00+01:00,0.0,764.5,277.0
2025-11-04 05:45:00+01:00,0.0,768.5,280.666666
2025-11-04 06:00:00+01:00,0.0,771.333333,284.5
2025-11-04 06:15:00+01:00,0.0,773.333333,286.333333
2025-11-04 06:30:00+01:00,0.016666,774.5,281.0
2025-11-04 06:45:00+01:00,0.155,775.5,275.166666
2025-11-04 07:00:00+01:00,0.438333,775.333333,271.833333
2025-11-04 07:15:00+01:00,0.848333,771.666666,273.0
2025-11-04 07:30:00+01:00,1.573333,767.666666,281.333333
2025-11-04 07:45:00+01:00,3.783333,764.5,292.666666
2025-11-04 08:00:00+01:00,9.748333,763.0,306.833333
2025-11-04 08:15:00+01:00,20.266666,762.666666,315.0
2025-11-04 08:30:00+01:00,31.651666,762.5,318.5
2025-11-04 08:45:00+01:00,42.66,761.5,322.5
2025-11-04 09:00:00+01:00,53.65,759.5,326.5
2025-11-04 09:15:00+01:00,64.931666,755.5,327.333333
2025-11-04 09:30:00+01:00,76.065,750.833333,326.0
2025-11-04 09:45:00+01:00,88.78,745.666666,334.166666
2025-11-04 10:00:00+01:00,102.316666,742.5,344.5
2025-11-04 10:15:00+01:00,114.458333,740.333333,348.166666
2025-11-04 10:30:00+01:00,124.033333,737.5,345.5
2025-11-04 10:45:00+01:00,132.438333,735.333333,340.333333
2025-11-04 11:00:00+01:00,140.773333,732.5,332.166666
2025-11-04 11:15:00+01:00,147.631666,728.5,325.166666
2025-11-04 11:30:00+01:00,152.306666,723.833333,324.833333
2025-11-04 11:45:00+01:00,156.973333,718.5,324.5
2025-11-04 12:00:00+01:00,161.511666,713.833333,321.166666
2025-11-04 12:15:00+01:00,164.028333,707.5,314.833333
2025-11-04 12:30:00+01:00,162.698333,700.166666,309.833333
2025-11-04 12:45:00+01:00,156.364999,693.166666,304.666666
2025-11-04 13:00:00+01:00,146.934999,686.833333,300.666666
2025-11-04 13:15:00+01:00,137.278333,679.333333,297.333333
2025-11-04 13:30:00+01:00,129.201666,672.0,293.333333
2025-11-04 13:45:00+01:00,119.755,667.666666,289.666666
2025-11-04 14:00:00+01:00,108.405,667.166666,288.0
2025-11-04 14:15:00+01:00,96.766666,669.5,282.0
2025-11-04 14:30:00+01:00,85.791666,672.5,276.0
2025-11-04 14:45:00+01:00,73.705,674.833333,270.333333
2025-11-04 15:00:00+01:00,59.783333,675.0,261.833333
2025-11-04 15:15:00+01:00,43.278333,674.0,253.166666
2025-11-04 15:30:00+01:00,26.314999,671.5,249.666666
2025-11-04 15:45:00+01:00,11.82,669.333333,250.0
2025-11-04 16:00:00+01:00,4.458333,664.833333,245.5
2025-11-04 16:15:00+01:00,1.69,654.833333,239.0
2025-11-04 16:30:00+01:00,0.708333,641.0,232.5
2025-11-04 16:45:00+01:00,0.388333,627.166666,225.0
2025-11-04 17:00:00+01:00,0.163333,615.833333,218.166666
2025-11-04 17:15:00+01:00,0.033333,603.833333,212.166666
2025-11-04 17:30:00+01:00,0.0,590.166666,206.0
2025-11-04 17:45:00+01:00,0.0,578.666666,201.0
2025-11-04 18:00:00+01:00,0.0,571.0,197.5
2025-11-04 18:15:00+01:00,0.0,564.5,195.0
2025-11-04 18:30:00+01:00,0.0,558.0,193.166666
2025-11-04 18:45:00+01:00,0.0,553.0,192.166666
2025-11-04 19:00:00+01:00,0.0,549.5,190.5
2025-11-04 19:15:00+01:00,0.0,546.5,187.5
2025-11-04 19:30:00+01:00,0.0,543.666666,184.5
2025-11-04 19:45:00+01:00,0.0,542.333333,183.166666
2025-11-04 20:00:00+01:00,0.0,543.833333,184.5
2025-11-04 20:15:00+01:00,0.0,549.333333,185.0
2025-11-04 20:30:00+01:00,0.0,554.833333,185.5
2025-11-04 20:45:00+01:00,0.0,558.333333,186.5
2025-11-04 21:00:00+01:00,0.0,559.0,185.5
2025-11-04 21:15:00+01:00,0.0,560.0,181.5
2025-11-04 21:30:00+01:00,0.0,561.5,176.166666
2025-11-04 21:45:00+01:00,0.0,562.833333,171.5
2025-11-04 22:00:00+01:00,0.0,565.166666,166.0
2025-11-04 22:15:00+01:00,0.0,572.666666,161.333333
2025-11-04 22:30:00+01:00,0.0,582.333333,157.5
2025-11-04 22:45:00+01:00,0.0,587.666666,154.5
2025-11-04 23:00:00+01:00,0.0,587.166666,152.0
2025-11-04 23:15:00+01:00,0.0,582.666666,150.333333
2025-11-04 23:30:00+01:00,0.0,575.5,148.333333
2025-11-04 23:45:00+01:00,0.0,569.166666,147.833333
2025-11-05 00:00:00+01:00,0.0,623.166666,208.166666
2025-11-05 00:15:00+01:00,0.0,623.0,214.0
2025-11-05 00:30:00+01:00,0.0,623.166666,219.833333
2025-11-05 00:45:00+01:00,0.0,624.0,223.5
2025-11-05 01:00:00+01:00,0.0,625.166666,225.5
2025-11-05 01:15:00+01:00,0.0,629.0,226.0
2025-11-05 01:30:00+01:00,0.0,633.5,226.0
2025-11-05 01:45:00+01:00,0.0,637.333333,226.833333
2025-11-05 02:00:00+01:00,0.0,638.0,227.0
2025-11-05 02:15:00+01:00,0.0,635.833333,227.5
2025-11-05 02:30:00+01:00,0.0,630.0,228.0
2025-11-05 02:45:00+01:00,0.0,625.166666,227.5
2025-11-05 03:00:00+01:00,0.0,623.333333,225.333333
2025-11-05 03:15:00+01:00,0.0,624.166666,220.0
2025-11-05 03:30:00+01:00,0.0,625.666666,215.666666
2025-11-05 03:45:00+01:00,0.0,627.666666,214.333333
2025-11-05 04:00:00+01:00,0.0,630.5,215.0
2025-11-05 04:15:00+01:00,0.0,634.333333,215.0
2025-11-05 04:30:00+01:00,0.0,638.0,215.5
2025-11-05 04:45:00+01:00,0.0,641.5,216.833333
2025-11-05 05:00:00+01:00,0.0,644.666666,217.833333
2025-11-05 05:15:00+01:00,0.0,648.5,218.833333
2025-11-05 05:30:00+01:00,0.0,651.666666,221.5
2025-11-05 05:45:00+01:00,0.0,655.666666,222.0
2025-11-05 06:00:00+01:00,0.0,659.666666,220.5
2025-11-05 06:15:00+01:00,0.0,664.0,216.333333
2025-11-05 06:30:00+01:00,0.041666,667.5,209.0
2025-11-05 06:45:00+01:00,0.331666,670.333333,201.666666
2025-11-05 07:00:00+01:00,0.918333,669.666666,193.666666
2025-11-05 07:15:00+01:00,1.74,663.166666,184.0
2025-11-05 07:30:00+01:00,2.994999,652.833333,176.666666
2025-11-05 07:45:00+01:00,6.431666,641.666666,177.0
2025-11-05 08:00:00+01:00,17.073333,631.666666,184.333333
2025-11-05 08:15:00+01:00,36.165,617.0,186.333333
2025-11-05 08:30:00+01:00,58.066666,600.166666,184.5
2025-11-05 08:45:00+01:00,81.453333,584.5,183.166666
2025-11-05 09:00:00+01:00,105.81,576.166666,182.333333
2025-11-05 09:15:00+01:00,130.628333,573.0,177.333333
2025-11-05 09:30:00+01:00,153.845,570.5,168.5
2025-11-05 09:45:00+01:00,178.585,566.833333,160.166666
2025-11-05 10:00:00+01:00,204.47,559.333333,154.0
2025-11-05 10:15:00+01:00,228.059999,547.5,149.5
2025-11-05 10:30:00+01:00,247.376666,532.666666,146.666666
2025-11-05 10:45:00+01:00,266.996666,517.666666,145.333333
2025-11-05 11:00:00+01:00,286.083333,503.5,141.666666
2025-11-05 11:15:00+01:00,300.034999,487.5,135.0
2025-11-05 11:30:00+01:00,305.263333,470.5,128.5
2025-11-05 11:45:00+01:00,305.368333,454.666666,122.0
2025-11-05 12:00:00+01:00,303.595,442.0,114.5
2025-11-05 12:15:00+01:00,301.121666,430.0,106.333333
2025-11-05 12:30:00+01:00,298.305,417.5,98.833333
2025-11-05 12:45:00+01:00,291.705,405.666666,93.0
2025-11-05 13:00:00+01:00,281.02,397.166666,89.333333
2025-11-05 13:15:00+01:00,268.146666,391.5,85.5
2025-11-05 13:30:00+01:00,253.31,386.0,82.5
2025-11-05 13:45:00+01:00,230.345,380.0,80.5
2025-11-05 14:00:00+01:00,201.351666,373.0,79.833333
2025-11-05 14:15:00+01:00,173.011666,364.333333,78.333333
2025-11-05 14:30:00+01:00,149.875,354.5,76.5
2025-11-05 14:45:00+01:00,127.176666,347.0,76.0
2025-11-05 15:00:00+01:00,101.4,342.5,77.0
2025-11-05 15:15:00+01:00,71.763333,339.666666,78.5
2025-11-05 15:30:00+01:00,42.995,338.166666,79.5
2025-11-05 15:45:00+01:00,19.066666,338.166666,82.5
2025-11-05 16:00:00+01:00,6.646666,339.666666,88.0
2025-11-05 16:15:00+01:00,2.221666,343.166666,92.5
2025-11-05 16:30:00+01:00,0.776666,348.166666,96.333333
2025-11-05 16:45:00+01:00,0.415,353.833333,99.5
2025-11-05 17:00:00+01:00,0.173333,359.833333,102.333333
2025-11-05 17:15:00+01:00,0.033333,371.166666,103.0
2025-11-05 17:30:00+01:00,0.0,384.5,100.833333
2025-11-05 17:45:00+01:00,0.0,396.0,95.333333
2025-11-05 18:00:00+01:00,0.0,400.5,89.5
2025-11-05 18:15:00+01:00,0.0,402.0,84.0
2025-11-05 18:30:00+01:00,0.0,401.833333,78.166666
2025-11-05 18:45:00+01:00,0.0,400.0,73.833333
