time,model,predicted,actual
2026-05-16 04:15:00+00:00,naive,126.940002,104.550003
2026-05-16 04:30:00+00:00,naive,125.65,103.21
2026-05-16 04:45:00+00:00,naive,119.69,98.97
2026-05-16 05:00:00+00:00,naive,124.89,106.03
2026-05-16 05:15:00+00:00,naive,121.239998,101.419998
2026-05-16 05:30:00+00:00,naive,117.169998,96.870003
2026-05-16 05:45:00+00:00,naive,102.830002,88.660004
2026-05-16 06:00:00+00:00,naive,130.95,99.06
2026-05-16 06:15:00+00:00,naive,114.45,92.96
2026-05-16 06:30:00+00:00,naive,101.81,79.77
2026-05-16 06:45:00+00:00,naive,75.720001,60.720001
2026-05-16 07:00:00+00:00,naive,123.95,99.25
2026-05-16 07:15:00+00:00,naive,83.47,63.91
2026-05-16 07:30:00+00:00,naive,36.310001,25.5
2026-05-16 07:45:00+00:00,naive,14.36,22.83
2026-05-16 08:00:00+00:00,naive,33.060001,53.830002
2026-05-16 08:15:00+00:00,naive,14.79,38.92
2026-05-16 08:30:00+00:00,naive,6.58,33.549999
2026-05-16 08:45:00+00:00,naive,4.96,27.82
2026-05-16 09:00:00+00:00,naive,5.93,49.15
2026-05-16 09:15:00+00:00,naive,5.0,40.459999
2026-05-16 09:30:00+00:00,naive,4.48,20.07
2026-05-16 09:45:00+00:00,naive,3.98,19.09
2026-05-16 10:00:00+00:00,naive,3.12,51.88
2026-05-16 10:15:00+00:00,naive,3.33,35.450001
2026-05-16 10:30:00+00:00,naive,3.43,29.77
2026-05-16 10:45:00+00:00,naive,3.41,20.08
2026-05-16 11:00:00+00:00,naive,2.93,38.65
2026-05-16 11:15:00+00:00,naive,2.66,30.99
2026-05-16 11:30:00+00:00,naive,2.51,30.46
2026-05-16 11:45:00+00:00,naive,2.46,27.75
2026-05-16 12:00:00+00:00,naive,2.55,20.0
2026-05-16 12:15:00+00:00,naive,2.88,20.0
2026-05-16 12:30:00+00:00,naive,2.75,15.78
2026-05-16 12:45:00+00:00,naive,3.0,16.05
2026-05-16 13:00:00+00:00,naive,2.22,11.0
2026-05-16 13:15:00+00:00,naive,3.07,12.16
2026-05-16 13:30:00+00:00,naive,3.42,18.23
2026-05-16 13:45:00+00:00,naive,4.24,30.58
2026-05-16 14:00:00+00:00,naive,4.93,6.7
2026-05-16 14:15:00+00:00,naive,10.05,11.2
2026-05-16 14:30:00+00:00,naive,26.54,20.0
2026-05-16 14:45:00+00:00,naive,66.959999,54.700001
2026-05-16 15:00:00+00:00,naive,36.27,6.7
2026-05-16 15:15:00+00:00,naive,87.809998,44.549999
2026-05-16 15:30:00+00:00,naive,112.519997,87.919998
2026-05-16 15:45:00+00:00,naive,131.41,108.62
2026-05-16 16:00:00+00:00,naive,108.65,70.07
2026-05-16 16:15:00+00:00,naive,121.01,94.17
2026-05-16 16:30:00+00:00,naive,124.6,112.46
2026-05-16 16:45:00+00:00,naive,138.169998,117.989998
2026-05-16 17:00:00+00:00,naive,126.940002,110.080002
2026-05-16 17:15:00+00:00,naive,132.110001,118.82
2026-05-16 17:30:00+00:00,naive,140.100006,122.690002
2026-05-16 17:45:00+00:00,naive,154.880005,130.5
2026-05-16 18:00:00+00:00,naive,143.42,131.41
2026-05-16 18:15:00+00:00,naive,147.03,135.04
2026-05-16 18:30:00+00:00,naive,148.690002,137.820007
2026-05-16 18:45:00+00:00,naive,148.720001,142.440002
2026-05-16 19:00:00+00:00,naive,157.520004,140.160004
2026-05-16 19:15:00+00:00,naive,146.09,136.47
2026-05-16 19:30:00+00:00,naive,139.63,136.76
2026-05-16 19:45:00+00:00,naive,130.699997,136.979996
2026-05-16 20:00:00+00:00,naive,145.87,134.96
2026-05-16 20:15:00+00:00,naive,140.28,133.98
2026-05-16 20:30:00+00:00,naive,132.1,130.48
2026-05-16 20:45:00+00:00,naive,126.970001,127.07
2026-05-16 21:00:00+00:00,naive,132.09,126.84
2026-05-16 21:15:00+00:00,naive,127.529999,124.370003
2026-05-16 21:30:00+00:00,naive,126.15,124.07
2026-05-16 21:45:00+00:00,naive,122.58,115.95
2026-05-16 22:00:00+00:00,naive,133.410004,135.460007
2026-05-16 22:15:00+00:00,naive,127.489998,127.870003
2026-05-16 22:30:00+00:00,naive,126.010002,120.519997
2026-05-16 22:45:00+00:00,naive,125.480003,117.800003
2026-05-16 23:00:00+00:00,naive,127.57,123.5
2026-05-16 23:15:00+00:00,naive,126.5,116.6
2026-05-16 23:30:00+00:00,naive,124.699997,114.410004
2026-05-16 23:45:00+00:00,naive,123.06,113.15
2026-05-17 00:00:00+00:00,naive,129.36,116.58
2026-05-17 00:15:00+00:00,naive,124.91,114.9
2026-05-17 00:30:00+00:00,naive,124.28,111.6
2026-05-17 00:45:00+00:00,naive,123.19,110.85
2026-05-17 01:00:00+00:00,naive,124.99,109.32
2026-05-17 01:15:00+00:00,naive,123.11,111.77
2026-05-17 01:30:00+00:00,naive,123.089996,111.980003
2026-05-17 01:45:00+00:00,naive,122.739998,114.32
2026-05-17 02:00:00+00:00,naive,121.74,110.59
2026-05-17 02:15:00+00:00,naive,126.5,110.09
2026-05-17 02:30:00+00:00,naive,125.419998,107.879997
2026-05-17 02:45:00+00:00,naive,123.16,108.11
2026-05-17 03:00:00+00:00,naive,123.400002,107.330002
2026-05-17 03:15:00+00:00,naive,126.34,106.8
2026-05-17 03:30:00+00:00,naive,126.62,105.33
2026-05-17 03:45:00+00:00,naive,119.41,102.32
2026-05-17 04:00:00+00:00,naive,130.33,105.64
2026-05-16 04:15:00+00:00,hw,113.74489616489531,104.550003
2026-05-16 04:30:00+00:00,hw,116.35022716234555,103.21
2026-05-16 04:45:00+00:00,hw,118.00339238944277,98.97
2026-05-16 05:00:00+00:00,hw,128.44672191257806,106.03
2026-05-16 05:15:00+00:00,hw,121.96971921897804,101.419998
2026-05-16 05:30:00+00:00,hw,115.75296126332638,96.870003
2026-05-16 05:45:00+00:00,hw,107.44212041452523,88.660004
2026-05-16 06:00:00+00:00,hw,133.70449908812313,99.06
2026-05-16 06:15:00+00:00,hw,118.5174088546795,92.96
2026-05-16 06:30:00+00:00,hw,105.75310190809961,79.77
2026-05-16 06:45:00+00:00,hw,87.22917128691208,60.720001
2026-05-16 07:00:00+00:00,hw,107.53040835419229,99.25
2026-05-16 07:15:00+00:00,hw,92.1170420197359,63.91
2026-05-16 07:30:00+00:00,hw,80.05835972955903,25.5
2026-05-16 07:45:00+00:00,hw,67.24234240111639,22.83
2026-05-16 08:00:00+00:00,hw,79.02674314282906,53.830002
2026-05-16 08:15:00+00:00,hw,65.96748381144671,38.92
2026-05-16 08:30:00+00:00,hw,58.001751904054416,33.549999
2026-05-16 08:45:00+00:00,hw,49.811450902427225,27.82
2026-05-16 09:00:00+00:00,hw,55.38275464275491,49.15
2026-05-16 09:15:00+00:00,hw,50.15939776308499,40.459999
2026-05-16 09:30:00+00:00,hw,44.06338768321565,20.07
2026-05-16 09:45:00+00:00,hw,38.27305923780056,19.09
2026-05-16 10:00:00+00:00,hw,40.76741289842374,51.88
2026-05-16 10:15:00+00:00,hw,35.59782021393083,35.450001
2026-05-16 10:30:00+00:00,hw,32.57397567519638,29.77
2026-05-16 10:45:00+00:00,hw,29.201727383294624,20.08
2026-05-16 11:00:00+00:00,hw,31.447502086429395,38.65
2026-05-16 11:15:00+00:00,hw,28.430016942973737,30.99
2026-05-16 11:30:00+00:00,hw,26.118573338851547,30.46
2026-05-16 11:45:00+00:00,hw,24.87836153685221,27.75
2026-05-16 12:00:00+00:00,hw,24.719999009034154,20.0
2026-05-16 12:15:00+00:00,hw,25.947743289956314,20.0
2026-05-16 12:30:00+00:00,hw,27.182567213990495,15.78
2026-05-16 12:45:00+00:00,hw,28.673076539697732,16.05
2026-05-16 13:00:00+00:00,hw,23.980050413372638,11.0
2026-05-16 13:15:00+00:00,hw,27.750774439683944,12.16
2026-05-16 13:30:00+00:00,hw,33.09786389072367,18.23
2026-05-16 13:45:00+00:00,hw,39.409737860371614,30.58
2026-05-16 14:00:00+00:00,hw,29.50891499734046,6.7
2026-05-16 14:15:00+00:00,hw,39.451188226564405,11.2
2026-05-16 14:30:00+00:00,hw,49.2927746373345,20.0
2026-05-16 14:45:00+00:00,hw,61.843842583530595,54.700001
2026-05-16 15:00:00+00:00,hw,48.09402681543823,6.7
2026-05-16 15:15:00+00:00,hw,66.4857908330893,44.549999
2026-05-16 15:30:00+00:00,hw,83.58305459300229,87.919998
2026-05-16 15:45:00+00:00,hw,104.56267784254652,108.62
2026-05-16 16:00:00+00:00,hw,87.00069133028492,70.07
2026-05-16 16:15:00+00:00,hw,103.26732951789619,94.17
2026-05-16 16:30:00+00:00,hw,117.45718794291273,112.46
2026-05-16 16:45:00+00:00,hw,137.6333610752232,117.989998
2026-05-16 17:00:00+00:00,hw,123.87034032351394,110.080002
2026-05-16 17:15:00+00:00,hw,135.9697951624368,118.82
2026-05-16 17:30:00+00:00,hw,152.37867477641038,122.690002
2026-05-16 17:45:00+00:00,hw,176.42582144600118,130.5
2026-05-16 18:00:00+00:00,hw,161.6655955934304,131.41
2026-05-16 18:15:00+00:00,hw,163.98206956423923,135.04
2026-05-16 18:30:00+00:00,hw,160.92323623751497,137.820007
2026-05-16 18:45:00+00:00,hw,147.96591758535476,142.440002
2026-05-16 19:00:00+00:00,hw,155.80284788381368,140.160004
2026-05-16 19:15:00+00:00,hw,138.53145255204913,136.47
2026-05-16 19:30:00+00:00,hw,129.16402868299855,136.76
2026-05-16 19:45:00+00:00,hw,121.20941085930511,136.979996
2026-05-16 20:00:00+00:00,hw,133.65429370273642,134.96
2026-05-16 20:15:00+00:00,hw,123.91630647381291,133.98
2026-05-16 20:30:00+00:00,hw,118.30052757331129,130.48
2026-05-16 20:45:00+00:00,hw,110.0034346295842,127.07
2026-05-16 21:00:00+00:00,hw,115.94223679113782,126.84
2026-05-16 21:15:00+00:00,hw,109.51699484781165,124.370003
2026-05-16 21:30:00+00:00,hw,104.29431836152835,124.07
2026-05-16 21:45:00+00:00,hw,98.58954184679403,115.95
2026-05-16 22:00:00+00:00,hw,110.68586200431002,135.460007
2026-05-16 22:15:00+00:00,hw,102.88933609357994,127.870003
2026-05-16 22:30:00+00:00,hw,98.2573850841249,120.519997
2026-05-16 22:45:00+00:00,hw,93.99230809411114,117.800003
2026-05-16 23:00:00+00:00,hw,97.25963911400684,123.5
2026-05-16 23:15:00+00:00,hw,94.16583647208657,116.6
2026-05-16 23:30:00+00:00,hw,92.78829070297884,114.410004
2026-05-16 23:45:00+00:00,hw,90.67100992240997,113.15
2026-05-17 00:00:00+00:00,hw,93.76213985320037,116.58
2026-05-17 00:15:00+00:00,hw,92.07300650461923,114.9
2026-05-17 00:30:00+00:00,hw,90.96139931143111,111.6
2026-05-17 00:45:00+00:00,hw,89.7685185627581,110.85
2026-05-17 01:00:00+00:00,hw,89.79929870192447,109.32
2026-05-17 01:15:00+00:00,hw,89.43308673628364,111.77
2026-05-17 01:30:00+00:00,hw,89.98885522144369,111.980003
2026-05-17 01:45:00+00:00,hw,89.75300934889816,114.32
2026-05-17 02:00:00+00:00,hw,88.74787082637597,110.59
2026-05-17 02:15:00+00:00,hw,90.8060783606332,110.09
2026-05-17 02:30:00+00:00,hw,93.01956546176108,107.879997
2026-05-17 02:45:00+00:00,hw,95.6594577012724,108.11
2026-05-17 03:00:00+00:00,hw,93.56984317560249,107.330002
2026-05-17 03:15:00+00:00,hw,97.08081037260537,106.8
2026-05-17 03:30:00+00:00,hw,101.25420745363013,105.33
2026-05-17 03:45:00+00:00,hw,105.48872283696328,102.32
2026-05-17 04:00:00+00:00,hw,107.77460298030215,105.64
2026-05-16 04:15:00+00:00,gb,79.33502010895747,104.550003
2026-05-16 04:30:00+00:00,gb,77.19639006942003,103.21
2026-05-16 04:45:00+00:00,gb,75.95758860933819,98.97
2026-05-16 05:00:00+00:00,gb,72.75287242388522,106.03
2026-05-16 05:15:00+00:00,gb,71.94686027800572,101.419998
2026-05-16 05:30:00+00:00,gb,64.10860104489261,96.870003
2026-05-16 05:45:00+00:00,gb,59.76380171494505,88.660004
2026-05-16 06:00:00+00:00,gb,65.07775344889647,99.06
2026-05-16 06:15:00+00:00,gb,60.47917359098238,92.96
2026-05-16 06:30:00+00:00,gb,46.61063116097515,79.77
2026-05-16 06:45:00+00:00,gb,37.95445862020058,60.720001
2026-05-16 07:00:00+00:00,gb,39.761102565594314,99.25
2026-05-16 07:15:00+00:00,gb,36.679145123739275,63.91
2026-05-16 07:30:00+00:00,gb,35.31383579275911,25.5
2026-05-16 07:45:00+00:00,gb,31.764658821777342,22.83
2026-05-16 08:00:00+00:00,gb,26.14493522548661,53.830002
2026-05-16 08:15:00+00:00,gb,24.867941293414695,38.92
2026-05-16 08:30:00+00:00,gb,15.530186075050514,33.549999
2026-05-16 08:45:00+00:00,gb,11.65986919423956,27.82
2026-05-16 09:00:00+00:00,gb,11.846490189365953,49.15
2026-05-16 09:15:00+00:00,gb,12.001293876848486,40.459999
2026-05-16 09:30:00+00:00,gb,10.332060645450586,20.07
2026-05-16 09:45:00+00:00,gb,10.406429740457725,19.09
2026-05-16 10:00:00+00:00,gb,7.869749343440624,51.88
2026-05-16 10:15:00+00:00,gb,7.869749343440624,35.450001
2026-05-16 10:30:00+00:00,gb,7.910892307204151,29.77
2026-05-16 10:45:00+00:00,gb,8.393460747428321,20.08
2026-05-16 11:00:00+00:00,gb,9.13737527148884,38.65
2026-05-16 11:15:00+00:00,gb,9.398713037517233,30.99
2026-05-16 11:30:00+00:00,gb,9.065397429110432,30.46
2026-05-16 11:45:00+00:00,gb,8.358116045323786,27.75
2026-05-16 12:00:00+00:00,gb,5.414976487502894,20.0
2026-05-16 12:15:00+00:00,gb,5.414976487502894,20.0
2026-05-16 12:30:00+00:00,gb,6.164621030906137,15.78
2026-05-16 12:45:00+00:00,gb,6.200267075725979,16.05
2026-05-16 13:00:00+00:00,gb,16.92337138944901,11.0
2026-05-16 13:15:00+00:00,gb,21.517194113033888,12.16
2026-05-16 13:30:00+00:00,gb,25.78150108032524,18.23
2026-05-16 13:45:00+00:00,gb,26.62050408837985,30.58
2026-05-16 14:00:00+00:00,gb,26.834932627686204,6.7
2026-05-16 14:15:00+00:00,gb,22.873173153886153,11.2
2026-05-16 14:30:00+00:00,gb,12.665860084477092,20.0
2026-05-16 14:45:00+00:00,gb,16.502385683790095,54.700001
2026-05-16 15:00:00+00:00,gb,16.41398869839445,6.7
2026-05-16 15:15:00+00:00,gb,16.69847023972681,44.549999
2026-05-16 15:30:00+00:00,gb,24.9459470729384,87.919998
2026-05-16 15:45:00+00:00,gb,35.87706045682094,108.62
2026-05-16 16:00:00+00:00,gb,27.004531525033553,70.07
2026-05-16 16:15:00+00:00,gb,34.41168216809372,94.17
2026-05-16 16:30:00+00:00,gb,36.79114075063085,112.46
2026-05-16 16:45:00+00:00,gb,51.41673510634263,117.989998
2026-05-16 17:00:00+00:00,gb,47.48859011644984,110.080002
2026-05-16 17:15:00+00:00,gb,47.04413761059023,118.82
2026-05-16 17:30:00+00:00,gb,90.30550054173081,122.690002
2026-05-16 17:45:00+00:00,gb,111.54432245921267,130.5
2026-05-16 18:00:00+00:00,gb,125.10339676513817,131.41
2026-05-16 18:15:00+00:00,gb,104.11493129779184,135.04
2026-05-16 18:30:00+00:00,gb,103.85068166147211,137.820007
2026-05-16 18:45:00+00:00,gb,107.03574571123191,142.440002
2026-05-16 19:00:00+00:00,gb,110.05153639723068,140.160004
2026-05-16 19:15:00+00:00,gb,98.13230281541338,136.47
2026-05-16 19:30:00+00:00,gb,74.26455252657328,136.76
2026-05-16 19:45:00+00:00,gb,67.08760415624839,136.979996
2026-05-16 20:00:00+00:00,gb,69.60453693334739,134.96
2026-05-16 20:15:00+00:00,gb,68.03121506820307,133.98
2026-05-16 20:30:00+00:00,gb,65.23940865007613,130.48
2026-05-16 20:45:00+00:00,gb,62.905398154466106,127.07
2026-05-16 21:00:00+00:00,gb,62.905398154466106,126.84
2026-05-16 21:15:00+00:00,gb,64.24232720297015,124.370003
2026-05-16 21:30:00+00:00,gb,63.888892782590524,124.07
2026-05-16 21:45:00+00:00,gb,64.51348654220455,115.95
2026-05-16 22:00:00+00:00,gb,68.70602654240211,135.460007
2026-05-16 22:15:00+00:00,gb,70.7828573711108,127.870003
2026-05-16 22:30:00+00:00,gb,69.22511685549058,120.519997
2026-05-16 22:45:00+00:00,gb,70.34587162516168,117.800003
2026-05-16 23:00:00+00:00,gb,70.35244967272507,123.5
2026-05-16 23:15:00+00:00,gb,70.2029019783102,116.6
2026-05-16 23:30:00+00:00,gb,78.021573481697,114.410004
2026-05-16 23:45:00+00:00,gb,78.021573481697,113.15
2026-05-17 00:00:00+00:00,gb,83.53475572378358,116.58
2026-05-17 00:15:00+00:00,gb,83.15829879936099,114.9
2026-05-17 00:30:00+00:00,gb,82.69634816576466,111.6
2026-05-17 00:45:00+00:00,gb,89.30049097925759,110.85
2026-05-17 01:00:00+00:00,gb,90.2710342941239,109.32
2026-05-17 01:15:00+00:00,gb,90.2710342941239,111.77
2026-05-17 01:30:00+00:00,gb,96.76966295419199,111.980003
2026-05-17 01:45:00+00:00,gb,112.80834461356963,114.32
2026-05-17 02:00:00+00:00,gb,113.92540571883472,110.59
2026-05-17 02:15:00+00:00,gb,115.93412140053874,110.09
2026-05-17 02:30:00+00:00,gb,115.45792666930434,107.879997
2026-05-17 02:45:00+00:00,gb,113.80687926885409,108.11
2026-05-17 03:00:00+00:00,gb,114.38923463634394,107.330002
2026-05-17 03:15:00+00:00,gb,113.41929433109466,106.8
2026-05-17 03:30:00+00:00,gb,113.64426781129947,105.33
2026-05-17 03:45:00+00:00,gb,112.64318437156643,102.32
2026-05-17 04:00:00+00:00,gb,110.73661537620994,105.64
2026-05-16 04:15:00+00:00,rf,115.86518842838385,104.550003
2026-05-16 04:30:00+00:00,rf,116.69332639230595,103.21
2026-05-16 04:45:00+00:00,rf,117.5383640522128,98.97
2026-05-16 05:00:00+00:00,rf,117.61338872887228,106.03
2026-05-16 05:15:00+00:00,rf,117.24515465192644,101.419998
2026-05-16 05:30:00+00:00,rf,115.17485882435427,96.870003
2026-05-16 05:45:00+00:00,rf,112.79956066501445,88.660004
2026-05-16 06:00:00+00:00,rf,110.41957447032397,99.06
2026-05-16 06:15:00+00:00,rf,107.18530385014068,92.96
2026-05-16 06:30:00+00:00,rf,102.43824376814071,79.77
2026-05-16 06:45:00+00:00,rf,97.45167851397694,60.720001
2026-05-16 07:00:00+00:00,rf,93.57036923662267,99.25
2026-05-16 07:15:00+00:00,rf,88.25387943404691,63.91
2026-05-16 07:30:00+00:00,rf,82.54820264720345,25.5
2026-05-16 07:45:00+00:00,rf,76.44374668012264,22.83
2026-05-16 08:00:00+00:00,rf,71.85681344448486,53.830002
2026-05-16 08:15:00+00:00,rf,65.97209032187952,38.92
2026-05-16 08:30:00+00:00,rf,60.979705625210705,33.549999
2026-05-16 08:45:00+00:00,rf,55.316576072010115,27.82
2026-05-16 09:00:00+00:00,rf,52.172496024988476,49.15
2026-05-16 09:15:00+00:00,rf,47.4198815839632,40.459999
2026-05-16 09:30:00+00:00,rf,44.22616781683045,20.07
2026-05-16 09:45:00+00:00,rf,40.26020414113853,19.09
2026-05-16 10:00:00+00:00,rf,38.25668547027128,51.88
2026-05-16 10:15:00+00:00,rf,35.1414843753687,35.450001
2026-05-16 10:30:00+00:00,rf,33.464912201542575,29.77
2026-05-16 10:45:00+00:00,rf,30.991146980178215,20.08
2026-05-16 11:00:00+00:00,rf,29.704602374905484,38.65
2026-05-16 11:15:00+00:00,rf,28.648282180352098,30.99
2026-05-16 11:30:00+00:00,rf,27.932294534710678,30.46
2026-05-16 11:45:00+00:00,rf,27.343516892964647,27.75
2026-05-16 12:00:00+00:00,rf,27.316877629082246,20.0
2026-05-16 12:15:00+00:00,rf,27.461730970913422,20.0
2026-05-16 12:30:00+00:00,rf,28.032513959952386,15.78
2026-05-16 12:45:00+00:00,rf,28.977830126375174,16.05
2026-05-16 13:00:00+00:00,rf,31.046934501246753,11.0
2026-05-16 13:15:00+00:00,rf,33.276544381776326,12.16
2026-05-16 13:30:00+00:00,rf,35.785690558966806,18.23
2026-05-16 13:45:00+00:00,rf,39.379320436620475,30.58
2026-05-16 14:00:00+00:00,rf,44.12154506538096,6.7
2026-05-16 14:15:00+00:00,rf,48.81733653446031,11.2
2026-05-16 14:30:00+00:00,rf,55.04675305698558,20.0
2026-05-16 14:45:00+00:00,rf,62.738193713639276,54.700001
2026-05-16 15:00:00+00:00,rf,70.43319012291123,6.7
2026-05-16 15:15:00+00:00,rf,77.6572787059567,44.549999
2026-05-16 15:30:00+00:00,rf,86.59210623654832,87.919998
2026-05-16 15:45:00+00:00,rf,94.57501231012769,108.62
2026-05-16 16:00:00+00:00,rf,99.98901216234125,70.07
2026-05-16 16:15:00+00:00,rf,106.61781176838888,94.17
2026-05-16 16:30:00+00:00,rf,113.18874214718255,112.46
2026-05-16 16:45:00+00:00,rf,119.36861728683043,117.989998
2026-05-16 17:00:00+00:00,rf,124.04374717583981,110.080002
2026-05-16 17:15:00+00:00,rf,127.45148471158296,118.82
2026-05-16 17:30:00+00:00,rf,131.80449297902885,122.690002
2026-05-16 17:45:00+00:00,rf,134.23309812288963,130.5
2026-05-16 18:00:00+00:00,rf,137.67902541337443,131.41
2026-05-16 18:15:00+00:00,rf,138.18994272045745,135.04
2026-05-16 18:30:00+00:00,rf,137.63431763412768,137.820007
2026-05-16 18:45:00+00:00,rf,136.4870564899993,142.440002
2026-05-16 19:00:00+00:00,rf,134.6291019816068,140.160004
2026-05-16 19:15:00+00:00,rf,132.43336646098197,136.47
2026-05-16 19:30:00+00:00,rf,128.25048616263854,136.76
2026-05-16 19:45:00+00:00,rf,124.9537685354459,136.979996
2026-05-16 20:00:00+00:00,rf,122.71340369875901,134.96
2026-05-16 20:15:00+00:00,rf,118.27981568348267,133.98
2026-05-16 20:30:00+00:00,rf,115.30894182675397,130.48
2026-05-16 20:45:00+00:00,rf,112.92009994638816,127.07
2026-05-16 21:00:00+00:00,rf,109.77699955884631,126.84
2026-05-16 21:15:00+00:00,rf,107.11202439535572,124.370003
2026-05-16 21:30:00+00:00,rf,104.31995146071428,124.07
2026-05-16 21:45:00+00:00,rf,102.74696385994949,115.95
2026-05-16 22:00:00+00:00,rf,100.65060717866737,135.460007
2026-05-16 22:15:00+00:00,rf,98.45144506427492,127.870003
2026-05-16 22:30:00+00:00,rf,97.08000629401009,120.519997
2026-05-16 22:45:00+00:00,rf,95.392214394632,117.800003
2026-05-16 23:00:00+00:00,rf,94.56334157164862,123.5
2026-05-16 23:15:00+00:00,rf,92.69115326439538,116.6
2026-05-16 23:30:00+00:00,rf,91.73624658503537,114.410004
2026-05-16 23:45:00+00:00,rf,90.39684672089179,113.15
2026-05-17 00:00:00+00:00,rf,89.4226926505707,116.58
2026-05-17 00:15:00+00:00,rf,88.75801444237518,114.9
2026-05-17 00:30:00+00:00,rf,88.21392882515873,111.6
2026-05-17 00:45:00+00:00,rf,87.89264036813202,110.85
2026-05-17 01:00:00+00:00,rf,87.30579173587442,109.32
2026-05-17 01:15:00+00:00,rf,87.12819777756857,111.77
2026-05-17 01:30:00+00:00,rf,86.77504931967749,111.980003
2026-05-17 01:45:00+00:00,rf,86.62303544251012,114.32
2026-05-17 02:00:00+00:00,rf,86.79184144304257,110.59
2026-05-17 02:15:00+00:00,rf,87.15532094832105,110.09
2026-05-17 02:30:00+00:00,rf,87.64712350381602,107.879997
2026-05-17 02:45:00+00:00,rf,88.97738553984415,108.11
2026-05-17 03:00:00+00:00,rf,89.71777304263564,107.330002
2026-05-17 03:15:00+00:00,rf,91.64084899400794,106.8
2026-05-17 03:30:00+00:00,rf,93.1093073837742,105.33
2026-05-17 03:45:00+00:00,rf,95.22907244839826,102.32
2026-05-17 04:00:00+00:00,rf,97.32300127686366,105.64
2026-05-17 04:15:00+00:00,naive,119.690002,102.620003
2026-05-17 04:30:00+00:00,naive,108.57,95.839996
2026-05-17 04:45:00+00:00,naive,101.99,91.059998
2026-05-17 05:00:00+00:00,naive,122.01,100.190002
2026-05-17 05:15:00+00:00,naive,103.699997,88.790001
2026-05-17 05:30:00+00:00,naive,97.099998,70.879997
2026-05-17 05:45:00+00:00,naive,81.860001,63.32
2026-05-17 06:00:00+00:00,naive,109.06,83.800003
2026-05-17 06:15:00+00:00,naive,90.27,64.25
2026-05-17 06:30:00+00:00,naive,52.57,48.3
2026-05-17 06:45:00+00:00,naive,13.58,16.58
2026-05-17 07:00:00+00:00,naive,48.98,40.01
2026-05-17 07:15:00+00:00,naive,23.8,22.61
2026-05-17 07:30:00+00:00,naive,22.48,15.82
2026-05-17 07:45:00+00:00,naive,20.01,11.08
2026-05-17 08:00:00+00:00,naive,26.809999,16.91
2026-05-17 08:15:00+00:00,naive,22.6,15.5
2026-05-17 08:30:00+00:00,naive,17.82,10.6
2026-05-17 08:45:00+00:00,naive,15.83,8.82
2026-05-17 09:00:00+00:00,naive,18.73,10.76
2026-05-17 09:15:00+00:00,naive,16.26,9.21
2026-05-17 09:30:00+00:00,naive,13.61,7.82
2026-05-17 09:45:00+00:00,naive,10.27,6.09
2026-05-17 10:00:00+00:00,naive,13.87,7.03
2026-05-17 10:15:00+00:00,naive,11.92,6.92
2026-05-17 10:30:00+00:00,naive,10.02,6.3
2026-05-17 10:45:00+00:00,naive,8.64,5.48
2026-05-17 11:00:00+00:00,naive,9.0,5.56
2026-05-17 11:15:00+00:00,naive,9.12,5.54
2026-05-17 11:30:00+00:00,naive,9.04,5.53
2026-05-17 11:45:00+00:00,naive,12.98,5.52
2026-05-17 12:00:00+00:00,naive,8.25,5.62
2026-05-17 12:15:00+00:00,naive,10.01,5.62
2026-05-17 12:30:00+00:00,naive,15.32,5.02
2026-05-17 12:45:00+00:00,naive,18.42,6.16
2026-05-17 13:00:00+00:00,naive,13.85,5.3
2026-05-17 13:15:00+00:00,naive,15.52,7.76
2026-05-17 13:30:00+00:00,naive,20.51,15.38
2026-05-17 13:45:00+00:00,naive,29.809999,30.03
2026-05-17 14:00:00+00:00,naive,14.11,12.29
2026-05-17 14:15:00+00:00,naive,20.53,25.860001
2026-05-17 14:30:00+00:00,naive,29.56,65.790001
2026-05-17 14:45:00+00:00,naive,53.52,102.019997
2026-05-17 15:00:00+00:00,naive,10.56,66.93
2026-05-17 15:15:00+00:00,naive,52.360001,91.44
2026-05-17 15:30:00+00:00,naive,93.769997,112.75
2026-05-17 15:45:00+00:00,naive,113.63,129.4
2026-05-17 16:00:00+00:00,naive,92.94,108.75
2026-05-17 16:15:00+00:00,naive,106.82,126.540001
2026-05-17 16:30:00+00:00,naive,119.52,138.18
2026-05-17 16:45:00+00:00,naive,124.489998,144.429993
2026-05-17 17:00:00+00:00,naive,112.279999,137.48
2026-05-17 17:15:00+00:00,naive,121.510002,140.33
2026-05-17 17:30:00+00:00,naive,125.220001,146.869995
2026-05-17 17:45:00+00:00,naive,128.990005,147.970001
2026-05-17 18:00:00+00:00,naive,127.03,150.83
2026-05-17 18:15:00+00:00,naive,129.3,158.57
2026-05-17 18:30:00+00:00,naive,130.229996,159.72
2026-05-17 18:45:00+00:00,naive,130.710007,154.089996
2026-05-17 19:00:00+00:00,naive,131.300003,164.37
2026-05-17 19:15:00+00:00,naive,128.95,157.5
2026-05-17 19:30:00+00:00,naive,127.41,153.24
2026-05-17 19:45:00+00:00,naive,126.410004,151.72
2026-05-17 20:00:00+00:00,naive,126.89,158.100006
2026-05-17 20:15:00+00:00,naive,125.0,151.0
2026-05-17 20:30:00+00:00,naive,123.53,146.539993
2026-05-17 20:45:00+00:00,naive,121.139999,144.490005
2026-05-17 21:00:00+00:00,naive,124.15,145.16
