,0
2025-01-12 11:00:00+02:00,70.46
2025-01-12 12:00:00+02:00,80.7
2025-01-12 13:00:00+02:00,72.03
2025-01-12 14:00:00+02:00,68.0
2025-01-12 15:00:00+02:00,83.96
2025-01-12 16:00:00+02:00,100.0
2025-01-12 17:00:00+02:00,94.86
2025-01-12 18:00:00+02:00,99.73
2025-01-12 19:00:00+02:00,106.92
2025-01-12 20:00:00+02:00,94.48
2025-01-12 21:00:00+02:00,77.01
2025-01-12 22:00:00+02:00,97.11
2025-01-12 23:00:00+02:00,73.44
2025-01-13 00:00:00+02:00,42.7
2025-01-13 01:00:00+02:00,22.93
2025-01-13 02:00:00+02:00,25.33
2025-01-13 03:00:00+02:00,20.46
2025-01-13 04:00:00+02:00,14.97
2025-01-13 05:00:00+02:00,13.33
2025-01-13 06:00:00+02:00,24.88
2025-01-13 07:00:00+02:00,30.01
2025-01-13 08:00:00+02:00,30.17
2025-01-13 09:00:00+02:00,26.89
2025-01-13 10:00:00+02:00,10.8
2025-01-13 11:00:00+02:00,14.99
2025-01-13 12:00:00+02:00,13.57
2025-01-13 13:00:00+02:00,11.09
2025-01-13 14:00:00+02:00,4.46
2025-01-13 15:00:00+02:00,2.99
2025-01-13 16:00:00+02:00,2.87
2025-01-13 17:00:00+02:00,2.68
2025-01-13 18:00:00+02:00,2.51
2025-01-13 19:00:00+02:00,2.33
2025-01-13 20:00:00+02:00,2.26
2025-01-13 21:00:00+02:00,2.16
2025-01-13 22:00:00+02:00,2.0
2025-01-13 23:00:00+02:00,1.7
2025-01-14 00:00:00+02:00,0.28
2025-01-14 01:00:00+02:00,0.2
2025-01-14 02:00:00+02:00,0.2
2025-01-14 03:00:00+02:00,0.18
2025-01-14 04:00:00+02:00,0.09
2025-01-14 05:00:00+02:00,0.2
2025-01-14 06:00:00+02:00,1.26
2025-01-14 07:00:00+02:00,1.96
2025-01-14 08:00:00+02:00,2.52
2025-01-14 09:00:00+02:00,2.72
2025-01-14 10:00:00+02:00,2.7
2025-01-14 11:00:00+02:00,2.86
2025-01-14 12:00:00+02:00,2.91
2025-01-14 13:00:00+02:00,3.23
2025-01-14 14:00:00+02:00,3.5
2025-01-14 15:00:00+02:00,3.46
